Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 3.873226e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011346 | lrm: 1.00 | dt: 9175ms | tok/sec: 28,570 | mfu: 1.1% | epoch: 1 | remaining: 450s    
step 00895 (49.7%) | loss: 2.893262 | lrm: 0.72 | dt: 253ms | tok/sec: 1,037,511 | mfu: 40.6% | epoch: 1 | remaining: 226s    
step 00896 (49.7%) | loss: 2.896442 | lrm: 0.72 | dt: 252ms | tok/sec: 1,041,925 | mfu: 40.8% | epoch: 1 | remaining: 226s    
step 00897 (49.8%) | loss: 2.896202 | lrm: 0.72 | dt: 256ms | tok/sec: 1,022,408 | mfu: 40.0% | epoch: 1 | remaining: 226s    
step 00898 (49.8%) | loss: 2.893757 | lrm: 0.72 | dt: 252ms | tok/sec: 1,040,333 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00899 (49.9%) | loss: 2.894535 | lrm: 0.72 | dt: 251ms | tok/sec: 1,042,736 | mfu: 40.8% | epoch: 1 | remaining: 225s    
step 00900 (50.0%) | loss: 2.889748 | lrm: 0.72 | dt: 250ms | tok/sec: 1,046,931 | mfu: 41.0% | epoch: 1 | remaining: 225s    
step 00901 (50.0%) | loss: 2.889408 | lrm: 0.72 | dt: 253ms | tok/sec: 1,036,309 | mfu: 40.6% | epoch: 1 | remaining: 225s    
step 00902 (50.1%) | loss: 2.893338 | lrm: 0.72 | dt: 252ms | tok/sec: 1,039,372 | mfu: 40.7% | epoch: 1 | remaining: 224s    
step 00903 (50.1%) | loss: 2.891879 | lrm: 0.72 | dt: 254ms | tok/sec: 1,032,330 | mfu: 40.4% | epoch: 1 | remaining: 224s    
step 00904 (50.2%) | loss: 2.895522 | lrm: 0.71 | dt: 252ms | tok/sec: 1,042,269 | mfu: 40.8% | epoch: 1 | remaining: 224s    
step 00905 (50.2%) | loss: 2.890981 | lrm: 0.71 | dt: 251ms | tok/sec: 1,043,598 | mfu: 40.8% | epoch: 1 | remaining: 224s    
step 00906 (50.3%) | loss: 2.887986 | lrm: 0.71 | dt: 252ms | tok/sec: 1,038,743 | mfu: 40.7% | epoch: 1 | remaining: 223s    
step 00907 (50.3%) | loss: 2.890452 | lrm: 0.71 | dt: 253ms | tok/sec: 1,035,835 | mfu: 40.5% | epoch: 1 | remaining: 223s    
step 00908 (50.4%) | loss: 2.887604 | lrm: 0.71 | dt: 251ms | tok/sec: 1,044,845 | mfu: 40.9% | epoch: 1 | remaining: 223s    
step 00909 (50.5%) | loss: 2.883853 | lrm: 0.71 | dt: 252ms | tok/sec: 1,039,442 | mfu: 40.7% | epoch: 1 | remaining: 223s    
step 00910 (50.5%) | loss: 2.880508 | lrm: 0.71 | dt: 252ms | tok/sec: 1,041,739 | mfu: 40.8% | epoch: 1 | remaining: 222s    
step 00911 (50.6%) | loss: 2.883060 | lrm: 0.71 | dt: 253ms | tok/sec: 1,037,850 | mfu: 40.6% | epoch: 1 | remaining: 222s    
step 00912 (50.6%) | loss: 2.883298 | lrm: 0.71 | dt: 251ms | tok/sec: 1,044,741 | mfu: 40.9% | epoch: 1 | remaining: 222s    
step 00913 (50.7%) | loss: 2.885590 | lrm: 0.71 | dt: 252ms | tok/sec: 1,039,626 | mfu: 40.7% | epoch: 1 | remaining: 222s    
step 00914 (50.7%) | loss: 2.883621 | lrm: 0.71 | dt: 251ms | tok/sec: 1,042,756 | mfu: 40.8% | epoch: 1 | remaining: 221s    
step 00915 (50.8%) | loss: 2.884402 | lrm: 0.71 | dt: 251ms | tok/sec: 1,043,264 | mfu: 40.8% | epoch: 1 | remaining: 221s    
step 00916 (50.8%) | loss: 2.880409 | lrm: 0.71 | dt: 253ms | tok/sec: 1,037,692 | mfu: 40.6% | epoch: 1 | remaining: 221s    
step 00917 (50.9%) | loss: 2.880196 | lrm: 0.70 | dt: 253ms | tok/sec: 1,034,787 | mfu: 40.5% | epoch: 1 | remaining: 221s    
step 00918 (51.0%) | loss: 2.883389 | lrm: 0.70 | dt: 254ms | tok/sec: 1,032,963 | mfu: 40.4% | epoch: 1 | remaining: 220s    
step 00919 (51.0%) | loss: 2.884050 | lrm: 0.70 | dt: 253ms | tok/sec: 1,035,157 | mfu: 40.5% | epoch: 1 | remaining: 220s    
step 00920 (51.1%) | loss: 2.886422 | lrm: 0.70 | dt: 252ms | tok/sec: 1,038,440 | mfu: 40.6% | epoch: 1 | remaining: 220s    
step 00921 (51.1%) | loss: 2.884455 | lrm: 0.70 | dt: 252ms | tok/sec: 1,039,968 | mfu: 40.7% | epoch: 1 | remaining: 220s    
step 00922 (51.2%) | loss: 2.887868 | lrm: 0.70 | dt: 255ms | tok/sec: 1,028,272 | mfu: 40.2% | epoch: 1 | remaining: 219s    
step 00923 (51.2%) | loss: 2.886062 | lrm: 0.70 | dt: 252ms | tok/sec: 1,039,661 | mfu: 40.7% | epoch: 1 | remaining: 219s    
step 00924 (51.3%) | loss: 2.888086 | lrm: 0.70 | dt: 252ms | tok/sec: 1,041,800 | mfu: 40.8% | epoch: 1 | remaining: 219s    
step 00925 (51.4%) | loss: 2.886716 | lrm: 0.70 | dt: 251ms | tok/sec: 1,043,209 | mfu: 40.8% | epoch: 1 | remaining: 219s    
step 00926 (51.4%) | loss: 2.886848 | lrm: 0.70 | dt: 253ms | tok/sec: 1,036,998 | mfu: 40.6% | epoch: 1 | remaining: 218s    
step 00927 (51.5%) | loss: 2.885416 | lrm: 0.70 | dt: 254ms | tok/sec: 1,032,424 | mfu: 40.4% | epoch: 1 | remaining: 218s    
step 00928 (51.5%) | loss: 2.887884 | lrm: 0.70 | dt: 252ms | tok/sec: 1,040,053 | mfu: 40.7% | epoch: 1 | remaining: 218s    
step 00929 (51.6%) | loss: 2.890463 | lrm: 0.69 | dt: 251ms | tok/sec: 1,046,362 | mfu: 41.0% | epoch: 1 | remaining: 218s    
step 00930 (51.6%) | loss: 2.890570 | lrm: 0.69 | dt: 254ms | tok/sec: 1,030,315 | mfu: 40.3% | epoch: 1 | remaining: 217s    
step 00931 (51.7%) | loss: 2.885249 | lrm: 0.69 | dt: 253ms | tok/sec: 1,035,332 | mfu: 40.5% | epoch: 1 | remaining: 217s    
step 00932 (51.7%) | loss: 2.882704 | lrm: 0.69 | dt: 251ms | tok/sec: 1,044,080 | mfu: 40.9% | epoch: 1 | remaining: 217s    
step 00933 (51.8%) | loss: 2.882134 | lrm: 0.69 | dt: 251ms | tok/sec: 1,043,444 | mfu: 40.8% | epoch: 1 | remaining: 217s    
step 00934 (51.9%) | loss: 2.881875 | lrm: 0.69 | dt: 253ms | tok/sec: 1,036,081 | mfu: 40.6% | epoch: 1 | remaining: 216s    
step 00935 (51.9%) | loss: 2.878176 | lrm: 0.69 | dt: 253ms | tok/sec: 1,034,446 | mfu: 40.5% | epoch: 1 | remaining: 216s    
step 00936 (52.0%) | loss: 2.880613 | lrm: 0.69 | dt: 254ms | tok/sec: 1,033,690 | mfu: 40.5% | epoch: 1 | remaining: 216s    
step 00937 (52.0%) | loss: 2.881327 | lrm: 0.69 | dt: 251ms | tok/sec: 1,045,748 | mfu: 40.9% | epoch: 1 | remaining: 216s    
step 00938 (52.1%) | loss: 2.887187 | lrm: 0.69 | dt: 254ms | tok/sec: 1,030,897 | mfu: 40.4% | epoch: 1 | remaining: 215s    
step 00939 (52.1%) | loss: 2.881289 | lrm: 0.69 | dt: 252ms | tok/sec: 1,041,604 | mfu: 40.8% | epoch: 1 | remaining: 215s    
step 00940 (52.2%) | loss: 2.883529 | lrm: 0.69 | dt: 252ms | tok/sec: 1,038,693 | mfu: 40.7% | epoch: 1 | remaining: 215s    
step 00941 (52.3%) | loss: 2.874725 | lrm: 0.69 | dt: 250ms | tok/sec: 1,049,027 | mfu: 41.1% | epoch: 1 | remaining: 215s    
step 00942 (52.3%) | loss: 2.877938 | lrm: 0.68 | dt: 252ms | tok/sec: 1,042,144 | mfu: 40.8% | epoch: 1 | remaining: 214s    
step 00943 (52.4%) | loss: 2.875498 | lrm: 0.68 | dt: 254ms | tok/sec: 1,032,792 | mfu: 40.4% | epoch: 1 | remaining: 214s    
step 00944 (52.4%) | loss: 2.877215 | lrm: 0.68 | dt: 253ms | tok/sec: 1,035,395 | mfu: 40.5% | epoch: 1 | remaining: 214s    
step 00945 (52.5%) | loss: 2.876907 | lrm: 0.68 | dt: 251ms | tok/sec: 1,043,892 | mfu: 40.9% | epoch: 1 | remaining: 214s    
step 00946 (52.5%) | loss: 2.869887 | lrm: 0.68 | dt: 251ms | tok/sec: 1,042,964 | mfu: 40.8% | epoch: 1 | remaining: 213s    
step 00947 (52.6%) | loss: 2.871975 | lrm: 0.68 | dt: 251ms | tok/sec: 1,042,999 | mfu: 40.8% | epoch: 1 | remaining: 213s    
step 00948 (52.6%) | loss: 2.869748 | lrm: 0.68 | dt: 256ms | tok/sec: 1,022,783 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00949 (52.7%) | loss: 2.870403 | lrm: 0.68 | dt: 251ms | tok/sec: 1,042,615 | mfu: 40.8% | epoch: 1 | remaining: 213s    
step 00950 (52.8%) | loss: 2.867817 | lrm: 0.68 | dt: 251ms | tok/sec: 1,045,541 | mfu: 40.9% | epoch: 1 | remaining: 212s    
step 00951 (52.8%) | loss: 2.870495 | lrm: 0.68 | dt: 255ms | tok/sec: 1,026,373 | mfu: 40.2% | epoch: 1 | remaining: 212s    
step 00952 (52.9%) | loss: 2.876868 | lrm: 0.68 | dt: 253ms | tok/sec: 1,034,722 | mfu: 40.5% | epoch: 1 | remaining: 212s    
step 00953 (52.9%) | loss: 2.882849 | lrm: 0.68 | dt: 251ms | tok/sec: 1,044,801 | mfu: 40.9% | epoch: 1 | remaining: 212s    
step 00954 (53.0%) | loss: 2.884070 | lrm: 0.67 | dt: 254ms | tok/sec: 1,033,164 | mfu: 40.4% | epoch: 1 | remaining: 211s    
step 00955 (53.0%) | loss: 2.878615 | lrm: 0.67 | dt: 253ms | tok/sec: 1,037,531 | mfu: 40.6% | epoch: 1 | remaining: 211s    
step 00956 (53.1%) | loss: 2.877319 | lrm: 0.67 | dt: 253ms | tok/sec: 1,036,804 | mfu: 40.6% | epoch: 1 | remaining: 211s    
step 00957 (53.2%) | loss: 2.877289 | lrm: 0.67 | dt: 253ms | tok/sec: 1,037,713 | mfu: 40.6% | epoch: 1 | remaining: 211s    
step 00958 (53.2%) | loss: 2.880933 | lrm: 0.67 | dt: 252ms | tok/sec: 1,041,420 | mfu: 40.8% | epoch: 1 | remaining: 210s    
step 00959 (53.3%) | loss: 2.876552 | lrm: 0.67 | dt: 251ms | tok/sec: 1,043,942 | mfu: 40.9% | epoch: 1 | remaining: 210s    
step 00960 (53.3%) | loss: 2.875707 | lrm: 0.67 | dt: 252ms | tok/sec: 1,039,578 | mfu: 40.7% | epoch: 1 | remaining: 210s    
step 00961 (53.4%) | loss: 2.874273 | lrm: 0.67 | dt: 251ms | tok/sec: 1,044,123 | mfu: 40.9% | epoch: 1 | remaining: 210s    
step 00962 (53.4%) | loss: 2.874284 | lrm: 0.67 | dt: 253ms | tok/sec: 1,036,407 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00963 (53.5%) | loss: 2.874563 | lrm: 0.67 | dt: 253ms | tok/sec: 1,035,096 | mfu: 40.5% | epoch: 1 | remaining: 209s    
step 00964 (53.5%) | loss: 2.872556 | lrm: 0.67 | dt: 253ms | tok/sec: 1,037,063 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00965 (53.6%) | loss: 2.871789 | lrm: 0.67 | dt: 251ms | tok/sec: 1,044,595 | mfu: 40.9% | epoch: 1 | remaining: 209s    
step 00966 (53.7%) | loss: 2.871495 | lrm: 0.67 | dt: 252ms | tok/sec: 1,041,174 | mfu: 40.8% | epoch: 1 | remaining: 208s    
step 00967 (53.7%) | loss: 2.872571 | lrm: 0.66 | dt: 254ms | tok/sec: 1,033,169 | mfu: 40.4% | epoch: 1 | remaining: 208s    
step 00968 (53.8%) | loss: 2.869593 | lrm: 0.66 | dt: 253ms | tok/sec: 1,034,974 | mfu: 40.5% | epoch: 1 | remaining: 208s    
step 00969 (53.8%) | loss: 2.868760 | lrm: 0.66 | dt: 251ms | tok/sec: 1,044,265 | mfu: 40.9% | epoch: 1 | remaining: 208s    
step 00970 (53.9%) | loss: 2.865216 | lrm: 0.66 | dt: 252ms | tok/sec: 1,038,320 | mfu: 40.6% | epoch: 1 | remaining: 207s    
step 00971 (53.9%) | loss: 2.862626 | lrm: 0.66 | dt: 255ms | tok/sec: 1,028,585 | mfu: 40.3% | epoch: 1 | remaining: 207s    
step 00972 (54.0%) | loss: 2.856255 | lrm: 0.66 | dt: 253ms | tok/sec: 1,038,122 | mfu: 40.6% | epoch: 1 | remaining: 207s    
step 00973 (54.0%) | loss: 2.854779 | lrm: 0.66 | dt: 252ms | tok/sec: 1,038,310 | mfu: 40.6% | epoch: 1 | remaining: 207s    
step 00974 (54.1%) | loss: 2.852504 | lrm: 0.66 | dt: 253ms | tok/sec: 1,035,830 | mfu: 40.5% | epoch: 1 | remaining: 206s    
step 00975 (54.2%) | loss: 2.851255 | lrm: 0.66 | dt: 254ms | tok/sec: 1,033,867 | mfu: 40.5% | epoch: 1 | remaining: 206s    
step 00976 (54.2%) | loss: 2.848946 | lrm: 0.66 | dt: 253ms | tok/sec: 1,036,878 | mfu: 40.6% | epoch: 1 | remaining: 206s    
step 00977 (54.3%) | loss: 2.849769 | lrm: 0.66 | dt: 254ms | tok/sec: 1,033,392 | mfu: 40.5% | epoch: 1 | remaining: 206s    
step 00978 (54.3%) | loss: 2.847365 | lrm: 0.66 | dt: 252ms | tok/sec: 1,038,918 | mfu: 40.7% | epoch: 1 | remaining: 205s    
step 00979 (54.4%) | loss: 2.846979 | lrm: 0.66 | dt: 252ms | tok/sec: 1,041,534 | mfu: 40.8% | epoch: 1 | remaining: 205s    
step 00980 (54.4%) | loss: 2.844033 | lrm: 0.65 | dt: 251ms | tok/sec: 1,042,909 | mfu: 40.8% | epoch: 1 | remaining: 205s    
step 00981 (54.5%) | loss: 2.846618 | lrm: 0.65 | dt: 253ms | tok/sec: 1,035,270 | mfu: 40.5% | epoch: 1 | remaining: 205s    
step 00982 (54.6%) | loss: 2.844558 | lrm: 0.65 | dt: 252ms | tok/sec: 1,041,991 | mfu: 40.8% | epoch: 1 | remaining: 204s    
step 00983 (54.6%) | loss: 2.843766 | lrm: 0.65 | dt: 252ms | tok/sec: 1,041,753 | mfu: 40.8% | epoch: 1 | remaining: 204s    
step 00984 (54.7%) | loss: 2.841888 | lrm: 0.65 | dt: 251ms | tok/sec: 1,044,177 | mfu: 40.9% | epoch: 1 | remaining: 204s    
step 00985 (54.7%) | loss: 2.849872 | lrm: 0.65 | dt: 255ms | tok/sec: 1,029,922 | mfu: 40.3% | epoch: 1 | remaining: 204s    
step 00986 (54.8%) | loss: 2.848122 | lrm: 0.65 | dt: 252ms | tok/sec: 1,041,705 | mfu: 40.8% | epoch: 1 | remaining: 203s    
step 00987 (54.8%) | loss: 2.854536 | lrm: 0.65 | dt: 251ms | tok/sec: 1,044,043 | mfu: 40.9% | epoch: 1 | remaining: 203s    
step 00988 (54.9%) | loss: 2.857411 | lrm: 0.65 | dt: 251ms | tok/sec: 1,043,893 | mfu: 40.9% | epoch: 1 | remaining: 203s    
step 00989 (54.9%) | loss: 2.860299 | lrm: 0.65 | dt: 252ms | tok/sec: 1,038,815 | mfu: 40.7% | epoch: 1 | remaining: 202s    
step 00990 (55.0%) | loss: 2.856639 | lrm: 0.65 | dt: 252ms | tok/sec: 1,039,508 | mfu: 40.7% | epoch: 1 | remaining: 202s    
step 00991 (55.1%) | loss: 2.856350 | lrm: 0.65 | dt: 253ms | tok/sec: 1,037,665 | mfu: 40.6% | epoch: 1 | remaining: 202s    
step 00992 (55.1%) | loss: 2.852850 | lrm: 0.64 | dt: 251ms | tok/sec: 1,046,268 | mfu: 41.0% | epoch: 1 | remaining: 202s    
step 00993 (55.2%) | loss: 2.853207 | lrm: 0.64 | dt: 255ms | tok/sec: 1,029,351 | mfu: 40.3% | epoch: 1 | remaining: 201s    
step 00994 (55.2%) | loss: 2.854339 | lrm: 0.64 | dt: 253ms | tok/sec: 1,036,355 | mfu: 40.6% | epoch: 1 | remaining: 201s    
step 00995 (55.3%) | loss: 2.855220 | lrm: 0.64 | dt: 251ms | tok/sec: 1,045,009 | mfu: 40.9% | epoch: 1 | remaining: 201s    
step 00996 (55.3%) | loss: 2.855761 | lrm: 0.64 | dt: 253ms | tok/sec: 1,036,482 | mfu: 40.6% | epoch: 1 | remaining: 201s    
step 00997 (55.4%) | loss: 2.855103 | lrm: 0.64 | dt: 252ms | tok/sec: 1,039,695 | mfu: 40.7% | epoch: 1 | remaining: 200s    
step 00998 (55.4%) | loss: 2.854894 | lrm: 0.64 | dt: 253ms | tok/sec: 1,037,231 | mfu: 40.6% | epoch: 1 | remaining: 200s    
step 00999 (55.5%) | loss: 2.859302 | lrm: 0.64 | dt: 254ms | tok/sec: 1,032,821 | mfu: 40.4% | epoch: 1 | remaining: 200s    
step 01000 (55.6%) | loss: 2.857910 | lrm: 0.64 | dt: 252ms | tok/sec: 1,040,810 | mfu: 40.7% | epoch: 1 | remaining: 200s    
step 01001 (55.6%) | loss: 2.863758 | lrm: 0.64 | dt: 251ms | tok/sec: 1,043,065 | mfu: 40.8% | epoch: 1 | remaining: 199s    
step 01002 (55.7%) | loss: 2.863639 | lrm: 0.64 | dt: 253ms | tok/sec: 1,035,350 | mfu: 40.5% | epoch: 1 | remaining: 199s    
step 01003 (55.7%) | loss: 2.858915 | lrm: 0.64 | dt: 252ms | tok/sec: 1,041,015 | mfu: 40.7% | epoch: 1 | remaining: 199s    
step 01004 (55.8%) | loss: 2.855516 | lrm: 0.64 | dt: 253ms | tok/sec: 1,035,553 | mfu: 40.5% | epoch: 1 | remaining: 199s    
step 01005 (55.8%) | loss: 2.854054 | lrm: 0.63 | dt: 254ms | tok/sec: 1,031,923 | mfu: 40.4% | epoch: 1 | remaining: 198s    
step 01006 (55.9%) | loss: 2.853897 | lrm: 0.63 | dt: 251ms | tok/sec: 1,043,906 | mfu: 40.9% | epoch: 1 | remaining: 198s    
step 01007 (56.0%) | loss: 2.856227 | lrm: 0.63 | dt: 254ms | tok/sec: 1,030,806 | mfu: 40.3% | epoch: 1 | remaining: 198s    
step 01008 (56.0%) | loss: 2.847551 | lrm: 0.63 | dt: 252ms | tok/sec: 1,042,003 | mfu: 40.8% | epoch: 1 | remaining: 198s    
step 01009 (56.1%) | loss: 2.846582 | lrm: 0.63 | dt: 253ms | tok/sec: 1,034,623 | mfu: 40.5% | epoch: 1 | remaining: 197s    
step 01010 (56.1%) | loss: 2.848138 | lrm: 0.63 | dt: 256ms | tok/sec: 1,025,445 | mfu: 40.1% | epoch: 1 | remaining: 197s    
step 01011 (56.2%) | loss: 2.846830 | lrm: 0.63 | dt: 251ms | tok/sec: 1,045,113 | mfu: 40.9% | epoch: 1 | remaining: 197s    
step 01012 (56.2%) | loss: 2.849042 | lrm: 0.63 | dt: 251ms | tok/sec: 1,045,185 | mfu: 40.9% | epoch: 1 | remaining: 197s    
step 01013 (56.3%) | loss: 2.848982 | lrm: 0.63 | dt: 254ms | tok/sec: 1,033,180 | mfu: 40.4% | epoch: 1 | remaining: 196s    
step 01014 (56.3%) | loss: 2.848480 | lrm: 0.63 | dt: 252ms | tok/sec: 1,041,119 | mfu: 40.8% | epoch: 1 | remaining: 196s    
step 01015 (56.4%) | loss: 2.852171 | lrm: 0.63 | dt: 253ms | tok/sec: 1,035,795 | mfu: 40.5% | epoch: 1 | remaining: 196s    
step 01016 (56.5%) | loss: 2.851917 | lrm: 0.63 | dt: 252ms | tok/sec: 1,038,538 | mfu: 40.7% | epoch: 1 | remaining: 196s    
step 01017 (56.5%) | loss: 2.853176 | lrm: 0.62 | dt: 251ms | tok/sec: 1,043,815 | mfu: 40.9% | epoch: 1 | remaining: 195s    
step 01018 (56.6%) | loss: 2.851483 | lrm: 0.62 | dt: 253ms | tok/sec: 1,037,343 | mfu: 40.6% | epoch: 1 | remaining: 195s    
step 01019 (56.6%) | loss: 2.848032 | lrm: 0.62 | dt: 252ms | tok/sec: 1,038,946 | mfu: 40.7% | epoch: 1 | remaining: 195s    
step 01020 (56.7%) | loss: 2.846639 | lrm: 0.62 | dt: 252ms | tok/sec: 1,039,136 | mfu: 40.7% | epoch: 1 | remaining: 195s    
step 01021 (56.7%) | loss: 2.848191 | lrm: 0.62 | dt: 254ms | tok/sec: 1,031,923 | mfu: 40.4% | epoch: 1 | remaining: 194s    
step 01022 (56.8%) | loss: 2.843539 | lrm: 0.62 | dt: 251ms | tok/sec: 1,043,647 | mfu: 40.9% | epoch: 1 | remaining: 194s    
step 01023 (56.9%) | loss: 2.840062 | lrm: 0.62 | dt: 252ms | tok/sec: 1,040,450 | mfu: 40.7% | epoch: 1 | remaining: 194s    
step 01024 (56.9%) | loss: 2.839491 | lrm: 0.62 | dt: 252ms | tok/sec: 1,042,005 | mfu: 40.8% | epoch: 1 | remaining: 194s    
step 01025 (57.0%) | loss: 2.844001 | lrm: 0.62 | dt: 252ms | tok/sec: 1,041,041 | mfu: 40.7% | epoch: 1 | remaining: 193s    
step 01026 (57.0%) | loss: 2.842057 | lrm: 0.62 | dt: 255ms | tok/sec: 1,028,460 | mfu: 40.3% | epoch: 1 | remaining: 193s    
step 01027 (57.1%) | loss: 2.838759 | lrm: 0.62 | dt: 252ms | tok/sec: 1,040,732 | mfu: 40.7% | epoch: 1 | remaining: 193s    
step 01028 (57.1%) | loss: 2.837888 | lrm: 0.62 | dt: 252ms | tok/sec: 1,040,435 | mfu: 40.7% | epoch: 1 | remaining: 193s    
step 01029 (57.2%) | loss: 2.835778 | lrm: 0.62 | dt: 256ms | tok/sec: 1,024,721 | mfu: 40.1% | epoch: 1 | remaining: 192s    
step 01030 (57.2%) | loss: 2.840899 | lrm: 0.61 | dt: 252ms | tok/sec: 1,041,405 | mfu: 40.8% | epoch: 1 | remaining: 192s    
step 01031 (57.3%) | loss: 2.841704 | lrm: 0.61 | dt: 252ms | tok/sec: 1,041,223 | mfu: 40.8% | epoch: 1 | remaining: 192s    
step 01032 (57.4%) | loss: 2.843880 | lrm: 0.61 | dt: 251ms | tok/sec: 1,043,633 | mfu: 40.9% | epoch: 1 | remaining: 192s    
step 01033 (57.4%) | loss: 2.848008 | lrm: 0.61 | dt: 252ms | tok/sec: 1,041,769 | mfu: 40.8% | epoch: 1 | remaining: 191s    
step 01034 (57.5%) | loss: 2.845368 | lrm: 0.61 | dt: 254ms | tok/sec: 1,031,997 | mfu: 40.4% | epoch: 1 | remaining: 191s    
step 01035 (57.5%) | loss: 2.849587 | lrm: 0.61 | dt: 252ms | tok/sec: 1,041,512 | mfu: 40.8% | epoch: 1 | remaining: 191s    
step 01036 (57.6%) | loss: 2.846443 | lrm: 0.61 | dt: 252ms | tok/sec: 1,039,825 | mfu: 40.7% | epoch: 1 | remaining: 191s    
step 01037 (57.6%) | loss: 2.846709 | lrm: 0.61 | dt: 254ms | tok/sec: 1,032,134 | mfu: 40.4% | epoch: 1 | remaining: 190s    
step 01038 (57.7%) | loss: 2.845908 | lrm: 0.61 | dt: 251ms | tok/sec: 1,042,686 | mfu: 40.8% | epoch: 1 | remaining: 190s    
step 01039 (57.8%) | loss: 2.843982 | lrm: 0.61 | dt: 253ms | tok/sec: 1,036,092 | mfu: 40.6% | epoch: 1 | remaining: 190s    
step 01040 (57.8%) | loss: 2.848358 | lrm: 0.61 | dt: 254ms | tok/sec: 1,032,453 | mfu: 40.4% | epoch: 1 | remaining: 190s    
step 01041 (57.9%) | loss: 2.850048 | lrm: 0.61 | dt: 252ms | tok/sec: 1,041,160 | mfu: 40.8% | epoch: 1 | remaining: 189s    
step 01042 (57.9%) | loss: 2.849367 | lrm: 0.61 | dt: 254ms | tok/sec: 1,032,824 | mfu: 40.4% | epoch: 1 | remaining: 189s    
step 01043 (58.0%) | loss: 2.848365 | lrm: 0.60 | dt: 253ms | tok/sec: 1,035,314 | mfu: 40.5% | epoch: 1 | remaining: 189s    
step 01044 (58.0%) | loss: 2.852845 | lrm: 0.60 | dt: 253ms | tok/sec: 1,037,476 | mfu: 40.6% | epoch: 1 | remaining: 189s    
step 01045 (58.1%) | loss: 2.851768 | lrm: 0.60 | dt: 254ms | tok/sec: 1,031,280 | mfu: 40.4% | epoch: 1 | remaining: 188s    
step 01046 (58.1%) | loss: 2.848809 | lrm: 0.60 | dt: 252ms | tok/sec: 1,039,773 | mfu: 40.7% | epoch: 1 | remaining: 188s    
step 01047 (58.2%) | loss: 2.850054 | lrm: 0.60 | dt: 253ms | tok/sec: 1,036,572 | mfu: 40.6% | epoch: 1 | remaining: 188s    
step 01048 (58.3%) | loss: 2.852637 | lrm: 0.60 | dt: 254ms | tok/sec: 1,031,925 | mfu: 40.4% | epoch: 1 | remaining: 188s    
step 01049 (58.3%) | loss: 2.852031 | lrm: 0.60 | dt: 252ms | tok/sec: 1,038,447 | mfu: 40.6% | epoch: 1 | remaining: 187s    
step 01050 (58.4%) | loss: 2.844637 | lrm: 0.60 | dt: 251ms | tok/sec: 1,045,754 | mfu: 40.9% | epoch: 1 | remaining: 187s    
step 01051 (58.4%) | loss: 2.843268 | lrm: 0.60 | dt: 255ms | tok/sec: 1,029,988 | mfu: 40.3% | epoch: 1 | remaining: 187s    
step 01052 (58.5%) | loss: 2.845242 | lrm: 0.60 | dt: 252ms | tok/sec: 1,041,212 | mfu: 40.8% | epoch: 1 | remaining: 187s    
step 01053 (58.5%) | loss: 2.842266 | lrm: 0.60 | dt: 252ms | tok/sec: 1,040,084 | mfu: 40.7% | epoch: 1 | remaining: 186s    
step 01054 (58.6%) | loss: 2.841738 | lrm: 0.60 | dt: 251ms | tok/sec: 1,043,072 | mfu: 40.8% | epoch: 1 | remaining: 186s    
step 01055 (58.6%) | loss: 2.839426 | lrm: 0.59 | dt: 253ms | tok/sec: 1,035,088 | mfu: 40.5% | epoch: 1 | remaining: 186s    
step 01056 (58.7%) | loss: 2.835525 | lrm: 0.59 | dt: 253ms | tok/sec: 1,036,247 | mfu: 40.6% | epoch: 1 | remaining: 186s    
step 01057 (58.8%) | loss: 2.833713 | lrm: 0.59 | dt: 252ms | tok/sec: 1,041,322 | mfu: 40.8% | epoch: 1 | remaining: 185s    
step 01058 (58.8%) | loss: 2.829206 | lrm: 0.59 | dt: 254ms | tok/sec: 1,030,685 | mfu: 40.3% | epoch: 1 | remaining: 185s    
step 01059 (58.9%) | loss: 2.829995 | lrm: 0.59 | dt: 253ms | tok/sec: 1,036,243 | mfu: 40.6% | epoch: 1 | remaining: 185s    
step 01060 (58.9%) | loss: 2.830791 | lrm: 0.59 | dt: 251ms | tok/sec: 1,043,825 | mfu: 40.9% | epoch: 1 | remaining: 185s    
step 01061 (59.0%) | loss: 2.831131 | lrm: 0.59 | dt: 252ms | tok/sec: 1,040,583 | mfu: 40.7% | epoch: 1 | remaining: 184s    
step 01062 (59.0%) | loss: 2.835538 | lrm: 0.59 | dt: 254ms | tok/sec: 1,030,445 | mfu: 40.3% | epoch: 1 | remaining: 184s    
