Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,178,450
  scalars                 : 20
  total                   : 85,878,630
Estimated FLOPs per token: 4.012390e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 1200s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 26648ms | tok/sec: 9,837 | mfu: 0.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.196765 | lrm: 1.00 | dt: 350ms | tok/sec: 749,064 | mfu: 30.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.106667 | lrm: 1.00 | dt: 352ms | tok/sec: 745,609 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.744879 | lrm: 1.00 | dt: 357ms | tok/sec: 734,231 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.459983 | lrm: 1.00 | dt: 351ms | tok/sec: 745,902 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 8.193187 | lrm: 1.00 | dt: 352ms | tok/sec: 745,166 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.974858 | lrm: 1.00 | dt: 357ms | tok/sec: 734,991 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.776139 | lrm: 1.00 | dt: 354ms | tok/sec: 741,271 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.586350 | lrm: 1.00 | dt: 352ms | tok/sec: 744,231 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 7.396434 | lrm: 1.00 | dt: 356ms | tok/sec: 737,149 | mfu: 29.9% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 7.219789 | lrm: 1.00 | dt: 353ms | tok/sec: 742,197 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 7.049798 | lrm: 1.00 | dt: 352ms | tok/sec: 744,402 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00012 (0.7%) | loss: 6.894256 | lrm: 1.00 | dt: 356ms | tok/sec: 735,759 | mfu: 29.8% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.754654 | lrm: 1.00 | dt: 355ms | tok/sec: 738,105 | mfu: 29.9% | epoch: 1 | remaining: 1199s    
step 00312 (17.3%) | loss: 3.207026 | lrm: 1.00 | dt: 359ms | tok/sec: 731,122 | mfu: 29.6% | epoch: 1 | remaining: 1092s    
step 00313 (17.4%) | loss: 3.204522 | lrm: 1.00 | dt: 356ms | tok/sec: 736,143 | mfu: 29.9% | epoch: 1 | remaining: 1092s    
step 00314 (17.4%) | loss: 3.200769 | lrm: 1.00 | dt: 356ms | tok/sec: 736,403 | mfu: 29.9% | epoch: 1 | remaining: 1091s    
step 00315 (17.5%) | loss: 3.201018 | lrm: 1.00 | dt: 355ms | tok/sec: 737,486 | mfu: 29.9% | epoch: 1 | remaining: 1091s    
step 00316 (17.6%) | loss: 3.197968 | lrm: 1.00 | dt: 356ms | tok/sec: 736,753 | mfu: 29.9% | epoch: 1 | remaining: 1091s    
step 00317 (17.6%) | loss: 3.197220 | lrm: 1.00 | dt: 357ms | tok/sec: 733,382 | mfu: 29.7% | epoch: 1 | remaining: 1090s    
step 00318 (17.7%) | loss: 3.197711 | lrm: 1.00 | dt: 357ms | tok/sec: 733,647 | mfu: 29.7% | epoch: 1 | remaining: 1090s    
step 00319 (17.7%) | loss: 3.195038 | lrm: 1.00 | dt: 357ms | tok/sec: 733,495 | mfu: 29.7% | epoch: 1 | remaining: 1090s    
step 00320 (17.8%) | loss: 3.190110 | lrm: 1.00 | dt: 357ms | tok/sec: 734,309 | mfu: 29.8% | epoch: 1 | remaining: 1089s    
step 00321 (17.8%) | loss: 3.185943 | lrm: 1.00 | dt: 356ms | tok/sec: 736,211 | mfu: 29.9% | epoch: 1 | remaining: 1089s    
step 00322 (17.9%) | loss: 3.187317 | lrm: 1.00 | dt: 355ms | tok/sec: 738,583 | mfu: 29.9% | epoch: 1 | remaining: 1089s    
step 00323 (17.9%) | loss: 3.184637 | lrm: 1.00 | dt: 359ms | tok/sec: 730,761 | mfu: 29.6% | epoch: 1 | remaining: 1088s    
step 00324 (18.0%) | loss: 3.184368 | lrm: 1.00 | dt: 357ms | tok/sec: 733,411 | mfu: 29.7% | epoch: 1 | remaining: 1088s    
step 00325 (18.1%) | loss: 3.182722 | lrm: 1.00 | dt: 359ms | tok/sec: 730,738 | mfu: 29.6% | epoch: 1 | remaining: 1088s    
step 00326 (18.1%) | loss: 3.185889 | lrm: 1.00 | dt: 358ms | tok/sec: 732,015 | mfu: 29.7% | epoch: 1 | remaining: 1087s    
step 00327 (18.2%) | loss: 3.182474 | lrm: 1.00 | dt: 357ms | tok/sec: 733,327 | mfu: 29.7% | epoch: 1 | remaining: 1087s    
step 00328 (18.2%) | loss: 3.179057 | lrm: 1.00 | dt: 355ms | tok/sec: 738,960 | mfu: 30.0% | epoch: 1 | remaining: 1086s    
step 00329 (18.3%) | loss: 3.178924 | lrm: 1.00 | dt: 356ms | tok/sec: 736,548 | mfu: 29.9% | epoch: 1 | remaining: 1086s    
step 00330 (18.3%) | loss: 3.180461 | lrm: 1.00 | dt: 357ms | tok/sec: 735,094 | mfu: 29.8% | epoch: 1 | remaining: 1086s    
step 00331 (18.4%) | loss: 3.176992 | lrm: 1.00 | dt: 357ms | tok/sec: 734,057 | mfu: 29.8% | epoch: 1 | remaining: 1085s    
step 00332 (18.4%) | loss: 3.177650 | lrm: 1.00 | dt: 358ms | tok/sec: 731,757 | mfu: 29.7% | epoch: 1 | remaining: 1085s    
step 00333 (18.5%) | loss: 3.176105 | lrm: 1.00 | dt: 357ms | tok/sec: 735,004 | mfu: 29.8% | epoch: 1 | remaining: 1085s    
step 00334 (18.6%) | loss: 3.174573 | lrm: 1.00 | dt: 355ms | tok/sec: 737,495 | mfu: 29.9% | epoch: 1 | remaining: 1084s    
step 00335 (18.6%) | loss: 3.174240 | lrm: 1.00 | dt: 356ms | tok/sec: 736,825 | mfu: 29.9% | epoch: 1 | remaining: 1084s    
step 00336 (18.7%) | loss: 3.172912 | lrm: 1.00 | dt: 356ms | tok/sec: 736,591 | mfu: 29.9% | epoch: 1 | remaining: 1084s    
step 00337 (18.7%) | loss: 3.174701 | lrm: 1.00 | dt: 356ms | tok/sec: 735,577 | mfu: 29.8% | epoch: 1 | remaining: 1083s    
step 00338 (18.8%) | loss: 3.174420 | lrm: 1.00 | dt: 359ms | tok/sec: 729,499 | mfu: 29.6% | epoch: 1 | remaining: 1083s    
step 00339 (18.8%) | loss: 3.180475 | lrm: 1.00 | dt: 358ms | tok/sec: 732,366 | mfu: 29.7% | epoch: 1 | remaining: 1083s    
step 00340 (18.9%) | loss: 3.176689 | lrm: 1.00 | dt: 355ms | tok/sec: 739,341 | mfu: 30.0% | epoch: 1 | remaining: 1082s    
step 00341 (18.9%) | loss: 3.180355 | lrm: 1.00 | dt: 356ms | tok/sec: 736,258 | mfu: 29.9% | epoch: 1 | remaining: 1082s    
step 00342 (19.0%) | loss: 3.174617 | lrm: 1.00 | dt: 358ms | tok/sec: 733,167 | mfu: 29.7% | epoch: 1 | remaining: 1082s    
step 00343 (19.1%) | loss: 3.170825 | lrm: 1.00 | dt: 360ms | tok/sec: 728,623 | mfu: 29.5% | epoch: 1 | remaining: 1081s    
step 00344 (19.1%) | loss: 3.170572 | lrm: 1.00 | dt: 357ms | tok/sec: 734,945 | mfu: 29.8% | epoch: 1 | remaining: 1081s    
step 00345 (19.2%) | loss: 3.173021 | lrm: 1.00 | dt: 358ms | tok/sec: 732,833 | mfu: 29.7% | epoch: 1 | remaining: 1080s    
step 00346 (19.2%) | loss: 3.172928 | lrm: 1.00 | dt: 359ms | tok/sec: 729,678 | mfu: 29.6% | epoch: 1 | remaining: 1080s    
step 00347 (19.3%) | loss: 3.172025 | lrm: 1.00 | dt: 357ms | tok/sec: 733,981 | mfu: 29.8% | epoch: 1 | remaining: 1080s    
step 00348 (19.3%) | loss: 3.169502 | lrm: 1.00 | dt: 354ms | tok/sec: 741,444 | mfu: 30.1% | epoch: 1 | remaining: 1079s    
step 00349 (19.4%) | loss: 3.166931 | lrm: 1.00 | dt: 356ms | tok/sec: 735,510 | mfu: 29.8% | epoch: 1 | remaining: 1079s    
step 00350 (19.4%) | loss: 3.166921 | lrm: 1.00 | dt: 355ms | tok/sec: 737,396 | mfu: 29.9% | epoch: 1 | remaining: 1079s    
step 00351 (19.5%) | loss: 3.160309 | lrm: 1.00 | dt: 358ms | tok/sec: 731,666 | mfu: 29.7% | epoch: 1 | remaining: 1078s    
step 00352 (19.6%) | loss: 3.157896 | lrm: 1.00 | dt: 359ms | tok/sec: 730,725 | mfu: 29.6% | epoch: 1 | remaining: 1078s    
step 00353 (19.6%) | loss: 3.163130 | lrm: 1.00 | dt: 355ms | tok/sec: 737,820 | mfu: 29.9% | epoch: 1 | remaining: 1078s    
step 00354 (19.7%) | loss: 3.162721 | lrm: 1.00 | dt: 356ms | tok/sec: 736,764 | mfu: 29.9% | epoch: 1 | remaining: 1077s    
step 00355 (19.7%) | loss: 3.154122 | lrm: 1.00 | dt: 357ms | tok/sec: 735,156 | mfu: 29.8% | epoch: 1 | remaining: 1077s    
step 00356 (19.8%) | loss: 3.153985 | lrm: 1.00 | dt: 356ms | tok/sec: 735,388 | mfu: 29.8% | epoch: 1 | remaining: 1077s    
step 00357 (19.8%) | loss: 3.152516 | lrm: 1.00 | dt: 358ms | tok/sec: 731,801 | mfu: 29.7% | epoch: 1 | remaining: 1076s    
step 00358 (19.9%) | loss: 3.154768 | lrm: 1.00 | dt: 359ms | tok/sec: 729,431 | mfu: 29.6% | epoch: 1 | remaining: 1076s    
step 00359 (19.9%) | loss: 3.153396 | lrm: 1.00 | dt: 357ms | tok/sec: 735,120 | mfu: 29.8% | epoch: 1 | remaining: 1075s    
step 00360 (20.0%) | loss: 3.151104 | lrm: 1.00 | dt: 357ms | tok/sec: 734,811 | mfu: 29.8% | epoch: 1 | remaining: 1075s    
step 00361 (20.1%) | loss: 3.143233 | lrm: 1.00 | dt: 357ms | tok/sec: 734,615 | mfu: 29.8% | epoch: 1 | remaining: 1075s    
step 00362 (20.1%) | loss: 3.144080 | lrm: 1.00 | dt: 354ms | tok/sec: 740,190 | mfu: 30.0% | epoch: 1 | remaining: 1074s    
step 00363 (20.2%) | loss: 3.140808 | lrm: 1.00 | dt: 356ms | tok/sec: 736,184 | mfu: 29.9% | epoch: 1 | remaining: 1074s    
step 00364 (20.2%) | loss: 3.138721 | lrm: 1.00 | dt: 358ms | tok/sec: 732,991 | mfu: 29.7% | epoch: 1 | remaining: 1074s    
step 00365 (20.3%) | loss: 3.139791 | lrm: 1.00 | dt: 357ms | tok/sec: 734,916 | mfu: 29.8% | epoch: 1 | remaining: 1073s    
step 00366 (20.3%) | loss: 3.133620 | lrm: 1.00 | dt: 355ms | tok/sec: 737,486 | mfu: 29.9% | epoch: 1 | remaining: 1073s    
step 00367 (20.4%) | loss: 3.134419 | lrm: 1.00 | dt: 355ms | tok/sec: 738,038 | mfu: 29.9% | epoch: 1 | remaining: 1073s    
step 00368 (20.4%) | loss: 3.129626 | lrm: 1.00 | dt: 356ms | tok/sec: 735,797 | mfu: 29.8% | epoch: 1 | remaining: 1072s    
step 00369 (20.5%) | loss: 3.123417 | lrm: 1.00 | dt: 357ms | tok/sec: 733,762 | mfu: 29.8% | epoch: 1 | remaining: 1072s    
step 00370 (20.6%) | loss: 3.124361 | lrm: 1.00 | dt: 357ms | tok/sec: 735,073 | mfu: 29.8% | epoch: 1 | remaining: 1072s    
step 00371 (20.6%) | loss: 3.127795 | lrm: 1.00 | dt: 356ms | tok/sec: 736,950 | mfu: 29.9% | epoch: 1 | remaining: 1071s    
step 00372 (20.7%) | loss: 3.125462 | lrm: 1.00 | dt: 355ms | tok/sec: 737,432 | mfu: 29.9% | epoch: 1 | remaining: 1071s    
step 00373 (20.7%) | loss: 3.124955 | lrm: 1.00 | dt: 356ms | tok/sec: 735,344 | mfu: 29.8% | epoch: 1 | remaining: 1070s    
step 00374 (20.8%) | loss: 3.121169 | lrm: 1.00 | dt: 357ms | tok/sec: 734,291 | mfu: 29.8% | epoch: 1 | remaining: 1070s    
step 00375 (20.8%) | loss: 3.118503 | lrm: 1.00 | dt: 358ms | tok/sec: 732,744 | mfu: 29.7% | epoch: 1 | remaining: 1070s    
step 00376 (20.9%) | loss: 3.116721 | lrm: 1.00 | dt: 358ms | tok/sec: 731,594 | mfu: 29.7% | epoch: 1 | remaining: 1069s    
step 00377 (20.9%) | loss: 3.112785 | lrm: 1.00 | dt: 357ms | tok/sec: 735,294 | mfu: 29.8% | epoch: 1 | remaining: 1069s    
step 00378 (21.0%) | loss: 3.115274 | lrm: 1.00 | dt: 355ms | tok/sec: 739,196 | mfu: 30.0% | epoch: 1 | remaining: 1069s    
step 00379 (21.1%) | loss: 3.122403 | lrm: 1.00 | dt: 356ms | tok/sec: 736,340 | mfu: 29.9% | epoch: 1 | remaining: 1068s    
step 00380 (21.1%) | loss: 3.121547 | lrm: 1.00 | dt: 359ms | tok/sec: 730,450 | mfu: 29.6% | epoch: 1 | remaining: 1068s    
step 00381 (21.2%) | loss: 3.123786 | lrm: 1.00 | dt: 358ms | tok/sec: 733,134 | mfu: 29.7% | epoch: 1 | remaining: 1068s    
step 00382 (21.2%) | loss: 3.124412 | lrm: 1.00 | dt: 356ms | tok/sec: 735,521 | mfu: 29.8% | epoch: 1 | remaining: 1067s    
step 00383 (21.3%) | loss: 3.125210 | lrm: 1.00 | dt: 356ms | tok/sec: 737,024 | mfu: 29.9% | epoch: 1 | remaining: 1067s    
step 00384 (21.3%) | loss: 3.126203 | lrm: 1.00 | dt: 355ms | tok/sec: 737,961 | mfu: 29.9% | epoch: 1 | remaining: 1067s    
step 00385 (21.4%) | loss: 3.125485 | lrm: 1.00 | dt: 356ms | tok/sec: 735,799 | mfu: 29.8% | epoch: 1 | remaining: 1066s    
step 00386 (21.4%) | loss: 3.120022 | lrm: 1.00 | dt: 358ms | tok/sec: 732,558 | mfu: 29.7% | epoch: 1 | remaining: 1066s    
step 00387 (21.5%) | loss: 3.120566 | lrm: 1.00 | dt: 359ms | tok/sec: 731,135 | mfu: 29.6% | epoch: 1 | remaining: 1065s    
step 00388 (21.6%) | loss: 3.116592 | lrm: 1.00 | dt: 358ms | tok/sec: 732,395 | mfu: 29.7% | epoch: 1 | remaining: 1065s    
step 00389 (21.6%) | loss: 3.111195 | lrm: 1.00 | dt: 357ms | tok/sec: 734,421 | mfu: 29.8% | epoch: 1 | remaining: 1065s    
step 00390 (21.7%) | loss: 3.113228 | lrm: 1.00 | dt: 357ms | tok/sec: 735,044 | mfu: 29.8% | epoch: 1 | remaining: 1064s    
step 00391 (21.7%) | loss: 3.113805 | lrm: 1.00 | dt: 355ms | tok/sec: 737,692 | mfu: 29.9% | epoch: 1 | remaining: 1064s    
step 00392 (21.8%) | loss: 3.112384 | lrm: 1.00 | dt: 355ms | tok/sec: 738,869 | mfu: 30.0% | epoch: 1 | remaining: 1064s    
step 00393 (21.8%) | loss: 3.114309 | lrm: 1.00 | dt: 357ms | tok/sec: 733,887 | mfu: 29.8% | epoch: 1 | remaining: 1063s    
step 00394 (21.9%) | loss: 3.113828 | lrm: 1.00 | dt: 358ms | tok/sec: 732,269 | mfu: 29.7% | epoch: 1 | remaining: 1063s    
step 00395 (21.9%) | loss: 3.113977 | lrm: 1.00 | dt: 357ms | tok/sec: 733,354 | mfu: 29.7% | epoch: 1 | remaining: 1063s    
step 00396 (22.0%) | loss: 3.116287 | lrm: 1.00 | dt: 355ms | tok/sec: 738,411 | mfu: 29.9% | epoch: 1 | remaining: 1062s    
step 00397 (22.1%) | loss: 3.107810 | lrm: 1.00 | dt: 355ms | tok/sec: 738,035 | mfu: 29.9% | epoch: 1 | remaining: 1062s    
step 00398 (22.1%) | loss: 3.105052 | lrm: 1.00 | dt: 357ms | tok/sec: 733,457 | mfu: 29.7% | epoch: 1 | remaining: 1062s    
step 00399 (22.2%) | loss: 3.103459 | lrm: 1.00 | dt: 357ms | tok/sec: 734,807 | mfu: 29.8% | epoch: 1 | remaining: 1061s    
step 00400 (22.2%) | loss: 3.101534 | lrm: 1.00 | dt: 358ms | tok/sec: 732,896 | mfu: 29.7% | epoch: 1 | remaining: 1061s    
step 00401 (22.3%) | loss: 3.101186 | lrm: 1.00 | dt: 358ms | tok/sec: 733,102 | mfu: 29.7% | epoch: 1 | remaining: 1060s    
step 00402 (22.3%) | loss: 3.103492 | lrm: 1.00 | dt: 356ms | tok/sec: 737,211 | mfu: 29.9% | epoch: 1 | remaining: 1060s    
step 00403 (22.4%) | loss: 3.104176 | lrm: 1.00 | dt: 357ms | tok/sec: 733,524 | mfu: 29.7% | epoch: 1 | remaining: 1060s    
step 00404 (22.4%) | loss: 3.103713 | lrm: 1.00 | dt: 356ms | tok/sec: 737,156 | mfu: 29.9% | epoch: 1 | remaining: 1059s    
step 00405 (22.5%) | loss: 3.105697 | lrm: 1.00 | dt: 357ms | tok/sec: 734,905 | mfu: 29.8% | epoch: 1 | remaining: 1059s    
step 00406 (22.6%) | loss: 3.103561 | lrm: 1.00 | dt: 359ms | tok/sec: 730,510 | mfu: 29.6% | epoch: 1 | remaining: 1059s    
step 00407 (22.6%) | loss: 3.101965 | lrm: 1.00 | dt: 357ms | tok/sec: 734,286 | mfu: 29.8% | epoch: 1 | remaining: 1058s    
step 00408 (22.7%) | loss: 3.100541 | lrm: 1.00 | dt: 356ms | tok/sec: 735,707 | mfu: 29.8% | epoch: 1 | remaining: 1058s    
step 00409 (22.7%) | loss: 3.097219 | lrm: 1.00 | dt: 357ms | tok/sec: 735,314 | mfu: 29.8% | epoch: 1 | remaining: 1058s    
step 00410 (22.8%) | loss: 3.096383 | lrm: 1.00 | dt: 357ms | tok/sec: 734,284 | mfu: 29.8% | epoch: 1 | remaining: 1057s    
step 00411 (22.8%) | loss: 3.087227 | lrm: 1.00 | dt: 356ms | tok/sec: 736,050 | mfu: 29.8% | epoch: 1 | remaining: 1057s    
step 00412 (22.9%) | loss: 3.089319 | lrm: 1.00 | dt: 359ms | tok/sec: 730,027 | mfu: 29.6% | epoch: 1 | remaining: 1057s    
step 00413 (22.9%) | loss: 3.088159 | lrm: 1.00 | dt: 357ms | tok/sec: 735,005 | mfu: 29.8% | epoch: 1 | remaining: 1056s    
step 00414 (23.0%) | loss: 3.087144 | lrm: 1.00 | dt: 359ms | tok/sec: 730,700 | mfu: 29.6% | epoch: 1 | remaining: 1056s    
step 00415 (23.1%) | loss: 3.086166 | lrm: 1.00 | dt: 359ms | tok/sec: 730,250 | mfu: 29.6% | epoch: 1 | remaining: 1055s    
step 00416 (23.1%) | loss: 3.085322 | lrm: 1.00 | dt: 355ms | tok/sec: 738,623 | mfu: 30.0% | epoch: 1 | remaining: 1055s    
step 00417 (23.2%) | loss: 3.086568 | lrm: 1.00 | dt: 356ms | tok/sec: 736,444 | mfu: 29.9% | epoch: 1 | remaining: 1055s    
step 00418 (23.2%) | loss: 3.086341 | lrm: 1.00 | dt: 356ms | tok/sec: 736,352 | mfu: 29.9% | epoch: 1 | remaining: 1054s    
step 00419 (23.3%) | loss: 3.084185 | lrm: 1.00 | dt: 357ms | tok/sec: 735,223 | mfu: 29.8% | epoch: 1 | remaining: 1054s    
step 00420 (23.3%) | loss: 3.085120 | lrm: 1.00 | dt: 359ms | tok/sec: 731,180 | mfu: 29.6% | epoch: 1 | remaining: 1054s    
step 00421 (23.4%) | loss: 3.080203 | lrm: 1.00 | dt: 358ms | tok/sec: 731,349 | mfu: 29.7% | epoch: 1 | remaining: 1053s    
step 00422 (23.4%) | loss: 3.079476 | lrm: 1.00 | dt: 358ms | tok/sec: 731,867 | mfu: 29.7% | epoch: 1 | remaining: 1053s    
step 00423 (23.5%) | loss: 3.085188 | lrm: 1.00 | dt: 356ms | tok/sec: 735,957 | mfu: 29.8% | epoch: 1 | remaining: 1053s    
step 00424 (23.6%) | loss: 3.087855 | lrm: 1.00 | dt: 356ms | tok/sec: 736,658 | mfu: 29.9% | epoch: 1 | remaining: 1052s    
step 00425 (23.6%) | loss: 3.082686 | lrm: 1.00 | dt: 356ms | tok/sec: 737,386 | mfu: 29.9% | epoch: 1 | remaining: 1052s    
step 00426 (23.7%) | loss: 3.082408 | lrm: 1.00 | dt: 358ms | tok/sec: 732,425 | mfu: 29.7% | epoch: 1 | remaining: 1052s    
step 00427 (23.7%) | loss: 3.078104 | lrm: 1.00 | dt: 358ms | tok/sec: 733,237 | mfu: 29.7% | epoch: 1 | remaining: 1051s    
step 00428 (23.8%) | loss: 3.074347 | lrm: 1.00 | dt: 358ms | tok/sec: 732,627 | mfu: 29.7% | epoch: 1 | remaining: 1051s    
step 00429 (23.8%) | loss: 3.071775 | lrm: 1.00 | dt: 356ms | tok/sec: 736,031 | mfu: 29.8% | epoch: 1 | remaining: 1050s    
step 00430 (23.9%) | loss: 3.074072 | lrm: 1.00 | dt: 355ms | tok/sec: 738,178 | mfu: 29.9% | epoch: 1 | remaining: 1050s    
step 00431 (23.9%) | loss: 3.072263 | lrm: 1.00 | dt: 356ms | tok/sec: 735,612 | mfu: 29.8% | epoch: 1 | remaining: 1050s    
step 00432 (24.0%) | loss: 3.068389 | lrm: 1.00 | dt: 357ms | tok/sec: 735,231 | mfu: 29.8% | epoch: 1 | remaining: 1049s    
step 00433 (24.1%) | loss: 3.071077 | lrm: 1.00 | dt: 357ms | tok/sec: 735,235 | mfu: 29.8% | epoch: 1 | remaining: 1049s    
step 00434 (24.1%) | loss: 3.074046 | lrm: 1.00 | dt: 359ms | tok/sec: 730,943 | mfu: 29.6% | epoch: 1 | remaining: 1049s    
step 00435 (24.2%) | loss: 3.076471 | lrm: 1.00 | dt: 356ms | tok/sec: 737,027 | mfu: 29.9% | epoch: 1 | remaining: 1048s    
step 00436 (24.2%) | loss: 3.075013 | lrm: 1.00 | dt: 355ms | tok/sec: 737,835 | mfu: 29.9% | epoch: 1 | remaining: 1048s    
step 00437 (24.3%) | loss: 3.073685 | lrm: 1.00 | dt: 355ms | tok/sec: 737,928 | mfu: 29.9% | epoch: 1 | remaining: 1048s    
step 00438 (24.3%) | loss: 3.074375 | lrm: 1.00 | dt: 357ms | tok/sec: 735,199 | mfu: 29.8% | epoch: 1 | remaining: 1047s    
step 00439 (24.4%) | loss: 3.074995 | lrm: 1.00 | dt: 357ms | tok/sec: 733,691 | mfu: 29.8% | epoch: 1 | remaining: 1047s    
step 00440 (24.4%) | loss: 3.075297 | lrm: 1.00 | dt: 358ms | tok/sec: 733,139 | mfu: 29.7% | epoch: 1 | remaining: 1047s    
step 00441 (24.5%) | loss: 3.078271 | lrm: 1.00 | dt: 357ms | tok/sec: 735,146 | mfu: 29.8% | epoch: 1 | remaining: 1046s    
step 00442 (24.6%) | loss: 3.079367 | lrm: 1.00 | dt: 356ms | tok/sec: 736,164 | mfu: 29.9% | epoch: 1 | remaining: 1046s    
step 00443 (24.6%) | loss: 3.082951 | lrm: 1.00 | dt: 355ms | tok/sec: 737,898 | mfu: 29.9% | epoch: 1 | remaining: 1045s    
step 00444 (24.7%) | loss: 3.072206 | lrm: 1.00 | dt: 356ms | tok/sec: 735,811 | mfu: 29.8% | epoch: 1 | remaining: 1045s    
step 00445 (24.7%) | loss: 3.069632 | lrm: 1.00 | dt: 359ms | tok/sec: 730,562 | mfu: 29.6% | epoch: 1 | remaining: 1045s    
step 00446 (24.8%) | loss: 3.067682 | lrm: 1.00 | dt: 356ms | tok/sec: 736,190 | mfu: 29.9% | epoch: 1 | remaining: 1044s    
step 00447 (24.8%) | loss: 3.070243 | lrm: 1.00 | dt: 354ms | tok/sec: 740,446 | mfu: 30.0% | epoch: 1 | remaining: 1044s    
step 00448 (24.9%) | loss: 3.069102 | lrm: 1.00 | dt: 357ms | tok/sec: 734,929 | mfu: 29.8% | epoch: 1 | remaining: 1044s    
step 00449 (24.9%) | loss: 3.069839 | lrm: 1.00 | dt: 356ms | tok/sec: 736,764 | mfu: 29.9% | epoch: 1 | remaining: 1043s    
step 00450 (25.0%) | loss: 3.071338 | lrm: 1.00 | dt: 356ms | tok/sec: 735,466 | mfu: 29.8% | epoch: 1 | remaining: 1043s    
step 00451 (25.1%) | loss: 3.072683 | lrm: 1.00 | dt: 358ms | tok/sec: 732,334 | mfu: 29.7% | epoch: 1 | remaining: 1043s    
step 00452 (25.1%) | loss: 3.076216 | lrm: 1.00 | dt: 355ms | tok/sec: 738,194 | mfu: 29.9% | epoch: 1 | remaining: 1042s    
step 00453 (25.2%) | loss: 3.079118 | lrm: 1.00 | dt: 357ms | tok/sec: 733,430 | mfu: 29.7% | epoch: 1 | remaining: 1042s    
step 00454 (25.2%) | loss: 3.075957 | lrm: 1.00 | dt: 355ms | tok/sec: 737,711 | mfu: 29.9% | epoch: 1 | remaining: 1042s    
step 00455 (25.3%) | loss: 3.075475 | lrm: 1.00 | dt: 357ms | tok/sec: 734,726 | mfu: 29.8% | epoch: 1 | remaining: 1041s    
step 00456 (25.3%) | loss: 3.077245 | lrm: 1.00 | dt: 357ms | tok/sec: 733,922 | mfu: 29.8% | epoch: 1 | remaining: 1041s    
step 00457 (25.4%) | loss: 3.075994 | lrm: 1.00 | dt: 358ms | tok/sec: 732,432 | mfu: 29.7% | epoch: 1 | remaining: 1040s    
step 00458 (25.4%) | loss: 3.076267 | lrm: 1.00 | dt: 355ms | tok/sec: 737,919 | mfu: 29.9% | epoch: 1 | remaining: 1040s    
step 00459 (25.5%) | loss: 3.074563 | lrm: 1.00 | dt: 356ms | tok/sec: 736,270 | mfu: 29.9% | epoch: 1 | remaining: 1040s    
step 00460 (25.6%) | loss: 3.074392 | lrm: 1.00 | dt: 356ms | tok/sec: 736,728 | mfu: 29.9% | epoch: 1 | remaining: 1039s    
step 00461 (25.6%) | loss: 3.076998 | lrm: 1.00 | dt: 358ms | tok/sec: 732,567 | mfu: 29.7% | epoch: 1 | remaining: 1039s    
step 00462 (25.7%) | loss: 3.078107 | lrm: 1.00 | dt: 358ms | tok/sec: 732,342 | mfu: 29.7% | epoch: 1 | remaining: 1039s    
step 00463 (25.7%) | loss: 3.079109 | lrm: 1.00 | dt: 358ms | tok/sec: 732,414 | mfu: 29.7% | epoch: 1 | remaining: 1038s    
step 00464 (25.8%) | loss: 3.073506 | lrm: 1.00 | dt: 357ms | tok/sec: 733,959 | mfu: 29.8% | epoch: 1 | remaining: 1038s    
step 00465 (25.8%) | loss: 3.070863 | lrm: 1.00 | dt: 355ms | tok/sec: 738,940 | mfu: 30.0% | epoch: 1 | remaining: 1038s    
step 00466 (25.9%) | loss: 3.069315 | lrm: 1.00 | dt: 355ms | tok/sec: 737,974 | mfu: 29.9% | epoch: 1 | remaining: 1037s    
step 00467 (25.9%) | loss: 3.066274 | lrm: 1.00 | dt: 359ms | tok/sec: 730,899 | mfu: 29.6% | epoch: 1 | remaining: 1037s    
step 00468 (26.0%) | loss: 3.070696 | lrm: 1.00 | dt: 357ms | tok/sec: 735,048 | mfu: 29.8% | epoch: 1 | remaining: 1037s    
