Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 198,182,016
  scalars                 : 24
  total                   : 248,513,688
Estimated FLOPs per token: 1.304698e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 1200s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011059 | lrm: 1.00 | dt: 10302ms | tok/sec: 25,446 | mfu: 3.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.225107 | lrm: 1.00 | dt: 714ms | tok/sec: 367,348 | mfu: 48.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.015347 | lrm: 1.00 | dt: 745ms | tok/sec: 351,910 | mfu: 46.4% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.599188 | lrm: 1.00 | dt: 738ms | tok/sec: 355,259 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.156565 | lrm: 1.00 | dt: 735ms | tok/sec: 356,766 | mfu: 47.0% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 7.803615 | lrm: 1.00 | dt: 734ms | tok/sec: 357,139 | mfu: 47.1% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.499400 | lrm: 1.00 | dt: 740ms | tok/sec: 354,044 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.248910 | lrm: 1.00 | dt: 739ms | tok/sec: 354,652 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.033448 | lrm: 1.00 | dt: 730ms | tok/sec: 359,160 | mfu: 47.4% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 6.846090 | lrm: 1.00 | dt: 732ms | tok/sec: 357,973 | mfu: 47.2% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 6.693722 | lrm: 1.00 | dt: 740ms | tok/sec: 354,112 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 6.553266 | lrm: 1.00 | dt: 738ms | tok/sec: 355,067 | mfu: 46.8% | epoch: 1 | remaining: 1199s    
step 00012 (0.7%) | loss: 6.426588 | lrm: 1.00 | dt: 741ms | tok/sec: 353,741 | mfu: 46.6% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.326165 | lrm: 1.00 | dt: 738ms | tok/sec: 355,071 | mfu: 46.8% | epoch: 1 | remaining: 1198s    
step 00313 (17.4%) | loss: 3.116386 | lrm: 1.00 | dt: 751ms | tok/sec: 348,986 | mfu: 46.0% | epoch: 1 | remaining: 973s    
step 00314 (17.4%) | loss: 3.113548 | lrm: 1.00 | dt: 749ms | tok/sec: 350,064 | mfu: 46.2% | epoch: 1 | remaining: 973s    
step 00315 (17.5%) | loss: 3.111682 | lrm: 1.00 | dt: 748ms | tok/sec: 350,367 | mfu: 46.2% | epoch: 1 | remaining: 972s    
step 00316 (17.6%) | loss: 3.110738 | lrm: 1.00 | dt: 750ms | tok/sec: 349,498 | mfu: 46.1% | epoch: 1 | remaining: 971s    
step 00317 (17.6%) | loss: 3.117462 | lrm: 1.00 | dt: 753ms | tok/sec: 348,085 | mfu: 45.9% | epoch: 1 | remaining: 970s    
step 00318 (17.7%) | loss: 3.125200 | lrm: 1.00 | dt: 752ms | tok/sec: 348,530 | mfu: 46.0% | epoch: 1 | remaining: 970s    
step 00319 (17.7%) | loss: 3.123089 | lrm: 1.00 | dt: 746ms | tok/sec: 351,420 | mfu: 46.3% | epoch: 1 | remaining: 969s    
step 00320 (17.8%) | loss: 3.118456 | lrm: 1.00 | dt: 752ms | tok/sec: 348,782 | mfu: 46.0% | epoch: 1 | remaining: 968s    
step 00321 (17.8%) | loss: 3.113180 | lrm: 1.00 | dt: 755ms | tok/sec: 347,067 | mfu: 45.8% | epoch: 1 | remaining: 967s    
step 00322 (17.9%) | loss: 3.120160 | lrm: 1.00 | dt: 748ms | tok/sec: 350,409 | mfu: 46.2% | epoch: 1 | remaining: 967s    
step 00323 (17.9%) | loss: 3.125911 | lrm: 1.00 | dt: 753ms | tok/sec: 347,987 | mfu: 45.9% | epoch: 1 | remaining: 966s    
step 00324 (18.0%) | loss: 3.126263 | lrm: 1.00 | dt: 751ms | tok/sec: 349,255 | mfu: 46.1% | epoch: 1 | remaining: 965s    
step 00325 (18.1%) | loss: 3.125288 | lrm: 1.00 | dt: 752ms | tok/sec: 348,697 | mfu: 46.0% | epoch: 1 | remaining: 964s    
step 00326 (18.1%) | loss: 3.124638 | lrm: 1.00 | dt: 749ms | tok/sec: 349,935 | mfu: 46.1% | epoch: 1 | remaining: 964s    
step 00327 (18.2%) | loss: 3.109950 | lrm: 1.00 | dt: 752ms | tok/sec: 348,819 | mfu: 46.0% | epoch: 1 | remaining: 963s    
step 00328 (18.2%) | loss: 3.118569 | lrm: 1.00 | dt: 750ms | tok/sec: 349,618 | mfu: 46.1% | epoch: 1 | remaining: 962s    
step 00329 (18.3%) | loss: 3.121409 | lrm: 1.00 | dt: 751ms | tok/sec: 348,916 | mfu: 46.0% | epoch: 1 | remaining: 961s    
step 00330 (18.3%) | loss: 3.118988 | lrm: 1.00 | dt: 756ms | tok/sec: 346,920 | mfu: 45.7% | epoch: 1 | remaining: 961s    
step 00331 (18.4%) | loss: 3.121304 | lrm: 1.00 | dt: 749ms | tok/sec: 350,110 | mfu: 46.2% | epoch: 1 | remaining: 960s    
step 00332 (18.4%) | loss: 3.114858 | lrm: 1.00 | dt: 754ms | tok/sec: 347,513 | mfu: 45.8% | epoch: 1 | remaining: 959s    
step 00333 (18.5%) | loss: 3.121610 | lrm: 1.00 | dt: 748ms | tok/sec: 350,535 | mfu: 46.2% | epoch: 1 | remaining: 958s    
step 00334 (18.6%) | loss: 3.120210 | lrm: 1.00 | dt: 754ms | tok/sec: 347,671 | mfu: 45.8% | epoch: 1 | remaining: 958s    
step 00335 (18.6%) | loss: 3.118095 | lrm: 1.00 | dt: 748ms | tok/sec: 350,369 | mfu: 46.2% | epoch: 1 | remaining: 957s    
step 00336 (18.7%) | loss: 3.112509 | lrm: 1.00 | dt: 752ms | tok/sec: 348,758 | mfu: 46.0% | epoch: 1 | remaining: 956s    
step 00337 (18.7%) | loss: 3.102526 | lrm: 1.00 | dt: 749ms | tok/sec: 350,066 | mfu: 46.2% | epoch: 1 | remaining: 955s    
step 00338 (18.8%) | loss: 3.106254 | lrm: 1.00 | dt: 749ms | tok/sec: 349,876 | mfu: 46.1% | epoch: 1 | remaining: 955s    
step 00339 (18.8%) | loss: 3.104049 | lrm: 1.00 | dt: 754ms | tok/sec: 347,622 | mfu: 45.8% | epoch: 1 | remaining: 954s    
step 00340 (18.9%) | loss: 3.095970 | lrm: 1.00 | dt: 752ms | tok/sec: 348,699 | mfu: 46.0% | epoch: 1 | remaining: 953s    
step 00341 (18.9%) | loss: 3.093147 | lrm: 1.00 | dt: 751ms | tok/sec: 349,044 | mfu: 46.0% | epoch: 1 | remaining: 952s    
step 00342 (19.0%) | loss: 3.080422 | lrm: 1.00 | dt: 748ms | tok/sec: 350,432 | mfu: 46.2% | epoch: 1 | remaining: 952s    
step 00343 (19.1%) | loss: 3.071372 | lrm: 1.00 | dt: 754ms | tok/sec: 347,623 | mfu: 45.8% | epoch: 1 | remaining: 951s    
step 00344 (19.1%) | loss: 3.072329 | lrm: 1.00 | dt: 748ms | tok/sec: 350,478 | mfu: 46.2% | epoch: 1 | remaining: 950s    
step 00345 (19.2%) | loss: 3.079804 | lrm: 1.00 | dt: 752ms | tok/sec: 348,648 | mfu: 46.0% | epoch: 1 | remaining: 949s    
step 00346 (19.2%) | loss: 3.083059 | lrm: 1.00 | dt: 746ms | tok/sec: 351,388 | mfu: 46.3% | epoch: 1 | remaining: 949s    
step 00347 (19.3%) | loss: 3.079843 | lrm: 1.00 | dt: 747ms | tok/sec: 350,925 | mfu: 46.3% | epoch: 1 | remaining: 948s    
step 00348 (19.3%) | loss: 3.084186 | lrm: 1.00 | dt: 750ms | tok/sec: 349,715 | mfu: 46.1% | epoch: 1 | remaining: 947s    
step 00349 (19.4%) | loss: 3.079565 | lrm: 1.00 | dt: 750ms | tok/sec: 349,449 | mfu: 46.1% | epoch: 1 | remaining: 946s    
step 00350 (19.4%) | loss: 3.068097 | lrm: 1.00 | dt: 753ms | tok/sec: 348,218 | mfu: 45.9% | epoch: 1 | remaining: 946s    
step 00351 (19.5%) | loss: 3.058099 | lrm: 1.00 | dt: 750ms | tok/sec: 349,323 | mfu: 46.1% | epoch: 1 | remaining: 945s    
step 00352 (19.6%) | loss: 3.054119 | lrm: 1.00 | dt: 752ms | tok/sec: 348,524 | mfu: 46.0% | epoch: 1 | remaining: 944s    
step 00353 (19.6%) | loss: 3.056595 | lrm: 1.00 | dt: 752ms | tok/sec: 348,505 | mfu: 46.0% | epoch: 1 | remaining: 943s    
step 00354 (19.7%) | loss: 3.057037 | lrm: 1.00 | dt: 754ms | tok/sec: 347,830 | mfu: 45.9% | epoch: 1 | remaining: 943s    
step 00355 (19.7%) | loss: 3.050144 | lrm: 1.00 | dt: 752ms | tok/sec: 348,503 | mfu: 46.0% | epoch: 1 | remaining: 942s    
step 00356 (19.8%) | loss: 3.056825 | lrm: 1.00 | dt: 753ms | tok/sec: 347,941 | mfu: 45.9% | epoch: 1 | remaining: 941s    
step 00357 (19.8%) | loss: 3.061249 | lrm: 1.00 | dt: 747ms | tok/sec: 351,054 | mfu: 46.3% | epoch: 1 | remaining: 940s    
step 00358 (19.9%) | loss: 3.051712 | lrm: 1.00 | dt: 749ms | tok/sec: 350,009 | mfu: 46.2% | epoch: 1 | remaining: 940s    
step 00359 (19.9%) | loss: 3.044961 | lrm: 1.00 | dt: 750ms | tok/sec: 349,480 | mfu: 46.1% | epoch: 1 | remaining: 939s    
step 00360 (20.0%) | loss: 3.049539 | lrm: 1.00 | dt: 754ms | tok/sec: 347,609 | mfu: 45.8% | epoch: 1 | remaining: 938s    
step 00361 (20.1%) | loss: 3.041806 | lrm: 1.00 | dt: 751ms | tok/sec: 348,848 | mfu: 46.0% | epoch: 1 | remaining: 937s    
step 00362 (20.1%) | loss: 3.035758 | lrm: 1.00 | dt: 751ms | tok/sec: 349,179 | mfu: 46.0% | epoch: 1 | remaining: 937s    
step 00363 (20.2%) | loss: 3.035915 | lrm: 1.00 | dt: 752ms | tok/sec: 348,385 | mfu: 45.9% | epoch: 1 | remaining: 936s    
step 00364 (20.2%) | loss: 3.038430 | lrm: 1.00 | dt: 752ms | tok/sec: 348,723 | mfu: 46.0% | epoch: 1 | remaining: 935s    
step 00365 (20.3%) | loss: 3.044479 | lrm: 1.00 | dt: 753ms | tok/sec: 347,993 | mfu: 45.9% | epoch: 1 | remaining: 934s    
step 00366 (20.3%) | loss: 3.037041 | lrm: 1.00 | dt: 753ms | tok/sec: 348,004 | mfu: 45.9% | epoch: 1 | remaining: 934s    
step 00367 (20.4%) | loss: 3.039427 | lrm: 1.00 | dt: 748ms | tok/sec: 350,430 | mfu: 46.2% | epoch: 1 | remaining: 933s    
step 00368 (20.4%) | loss: 3.028419 | lrm: 1.00 | dt: 753ms | tok/sec: 348,271 | mfu: 45.9% | epoch: 1 | remaining: 932s    
step 00369 (20.5%) | loss: 3.030935 | lrm: 1.00 | dt: 751ms | tok/sec: 349,209 | mfu: 46.0% | epoch: 1 | remaining: 931s    
step 00370 (20.6%) | loss: 3.041754 | lrm: 1.00 | dt: 748ms | tok/sec: 350,400 | mfu: 46.2% | epoch: 1 | remaining: 931s    
step 00371 (20.6%) | loss: 3.046899 | lrm: 1.00 | dt: 751ms | tok/sec: 349,097 | mfu: 46.0% | epoch: 1 | remaining: 930s    
step 00372 (20.7%) | loss: 3.044998 | lrm: 1.00 | dt: 751ms | tok/sec: 348,905 | mfu: 46.0% | epoch: 1 | remaining: 929s    
step 00373 (20.7%) | loss: 3.044302 | lrm: 1.00 | dt: 754ms | tok/sec: 347,723 | mfu: 45.8% | epoch: 1 | remaining: 928s    
step 00374 (20.8%) | loss: 3.036252 | lrm: 1.00 | dt: 751ms | tok/sec: 348,999 | mfu: 46.0% | epoch: 1 | remaining: 928s    
step 00375 (20.8%) | loss: 3.025703 | lrm: 1.00 | dt: 748ms | tok/sec: 350,579 | mfu: 46.2% | epoch: 1 | remaining: 927s    
step 00376 (20.9%) | loss: 3.030177 | lrm: 1.00 | dt: 752ms | tok/sec: 348,711 | mfu: 46.0% | epoch: 1 | remaining: 926s    
step 00377 (20.9%) | loss: 3.020736 | lrm: 1.00 | dt: 750ms | tok/sec: 349,673 | mfu: 46.1% | epoch: 1 | remaining: 925s    
step 00378 (21.0%) | loss: 3.024789 | lrm: 1.00 | dt: 753ms | tok/sec: 348,353 | mfu: 45.9% | epoch: 1 | remaining: 925s    
step 00379 (21.1%) | loss: 3.035590 | lrm: 1.00 | dt: 755ms | tok/sec: 347,160 | mfu: 45.8% | epoch: 1 | remaining: 924s    
step 00380 (21.1%) | loss: 3.037533 | lrm: 1.00 | dt: 756ms | tok/sec: 346,789 | mfu: 45.7% | epoch: 1 | remaining: 923s    
step 00381 (21.2%) | loss: 3.032491 | lrm: 1.00 | dt: 751ms | tok/sec: 349,144 | mfu: 46.0% | epoch: 1 | remaining: 922s    
step 00382 (21.2%) | loss: 3.039461 | lrm: 1.00 | dt: 751ms | tok/sec: 349,196 | mfu: 46.0% | epoch: 1 | remaining: 922s    
step 00383 (21.3%) | loss: 3.046525 | lrm: 1.00 | dt: 749ms | tok/sec: 350,180 | mfu: 46.2% | epoch: 1 | remaining: 921s    
step 00384 (21.3%) | loss: 3.045078 | lrm: 1.00 | dt: 754ms | tok/sec: 347,499 | mfu: 45.8% | epoch: 1 | remaining: 920s    
step 00385 (21.4%) | loss: 3.040925 | lrm: 1.00 | dt: 749ms | tok/sec: 349,859 | mfu: 46.1% | epoch: 1 | remaining: 919s    
step 00386 (21.4%) | loss: 3.041802 | lrm: 1.00 | dt: 752ms | tok/sec: 348,767 | mfu: 46.0% | epoch: 1 | remaining: 919s    
step 00387 (21.5%) | loss: 3.044429 | lrm: 1.00 | dt: 750ms | tok/sec: 349,623 | mfu: 46.1% | epoch: 1 | remaining: 918s    
step 00388 (21.6%) | loss: 3.041136 | lrm: 1.00 | dt: 753ms | tok/sec: 348,345 | mfu: 45.9% | epoch: 1 | remaining: 917s    
step 00389 (21.6%) | loss: 3.035835 | lrm: 1.00 | dt: 752ms | tok/sec: 348,549 | mfu: 46.0% | epoch: 1 | remaining: 916s    
step 00390 (21.7%) | loss: 3.033749 | lrm: 1.00 | dt: 752ms | tok/sec: 348,795 | mfu: 46.0% | epoch: 1 | remaining: 916s    
step 00391 (21.7%) | loss: 3.035951 | lrm: 1.00 | dt: 750ms | tok/sec: 349,626 | mfu: 46.1% | epoch: 1 | remaining: 915s    
step 00392 (21.8%) | loss: 3.029192 | lrm: 1.00 | dt: 750ms | tok/sec: 349,396 | mfu: 46.1% | epoch: 1 | remaining: 914s    
step 00393 (21.8%) | loss: 3.020167 | lrm: 1.00 | dt: 748ms | tok/sec: 350,363 | mfu: 46.2% | epoch: 1 | remaining: 913s    
step 00394 (21.9%) | loss: 3.029984 | lrm: 1.00 | dt: 749ms | tok/sec: 350,040 | mfu: 46.2% | epoch: 1 | remaining: 913s    
step 00395 (21.9%) | loss: 3.029906 | lrm: 1.00 | dt: 753ms | tok/sec: 348,123 | mfu: 45.9% | epoch: 1 | remaining: 912s    
step 00396 (22.0%) | loss: 3.028597 | lrm: 1.00 | dt: 755ms | tok/sec: 347,232 | mfu: 45.8% | epoch: 1 | remaining: 911s    
step 00397 (22.1%) | loss: 3.016901 | lrm: 1.00 | dt: 750ms | tok/sec: 349,556 | mfu: 46.1% | epoch: 1 | remaining: 910s    
step 00398 (22.1%) | loss: 3.017036 | lrm: 1.00 | dt: 746ms | tok/sec: 351,329 | mfu: 46.3% | epoch: 1 | remaining: 910s    
step 00399 (22.2%) | loss: 3.016207 | lrm: 1.00 | dt: 752ms | tok/sec: 348,638 | mfu: 46.0% | epoch: 1 | remaining: 909s    
step 00400 (22.2%) | loss: 3.010404 | lrm: 1.00 | dt: 749ms | tok/sec: 349,913 | mfu: 46.1% | epoch: 1 | remaining: 908s    
step 00401 (22.3%) | loss: 3.009016 | lrm: 1.00 | dt: 753ms | tok/sec: 348,279 | mfu: 45.9% | epoch: 1 | remaining: 907s    
step 00402 (22.3%) | loss: 3.017266 | lrm: 1.00 | dt: 751ms | tok/sec: 349,175 | mfu: 46.0% | epoch: 1 | remaining: 907s    
step 00403 (22.4%) | loss: 3.017902 | lrm: 1.00 | dt: 750ms | tok/sec: 349,381 | mfu: 46.1% | epoch: 1 | remaining: 906s    
step 00404 (22.4%) | loss: 3.009001 | lrm: 1.00 | dt: 752ms | tok/sec: 348,503 | mfu: 46.0% | epoch: 1 | remaining: 905s    
step 00405 (22.5%) | loss: 3.013758 | lrm: 1.00 | dt: 750ms | tok/sec: 349,346 | mfu: 46.1% | epoch: 1 | remaining: 904s    
step 00406 (22.6%) | loss: 3.017188 | lrm: 1.00 | dt: 749ms | tok/sec: 350,185 | mfu: 46.2% | epoch: 1 | remaining: 904s    
step 00407 (22.6%) | loss: 3.015716 | lrm: 1.00 | dt: 754ms | tok/sec: 347,685 | mfu: 45.8% | epoch: 1 | remaining: 903s    
step 00408 (22.7%) | loss: 3.002714 | lrm: 1.00 | dt: 752ms | tok/sec: 348,548 | mfu: 46.0% | epoch: 1 | remaining: 902s    
step 00409 (22.7%) | loss: 3.007105 | lrm: 1.00 | dt: 751ms | tok/sec: 348,931 | mfu: 46.0% | epoch: 1 | remaining: 901s    
step 00410 (22.8%) | loss: 3.014039 | lrm: 1.00 | dt: 750ms | tok/sec: 349,747 | mfu: 46.1% | epoch: 1 | remaining: 901s    
step 00411 (22.8%) | loss: 3.001169 | lrm: 1.00 | dt: 753ms | tok/sec: 347,974 | mfu: 45.9% | epoch: 1 | remaining: 900s    
step 00412 (22.9%) | loss: 3.006629 | lrm: 1.00 | dt: 749ms | tok/sec: 349,910 | mfu: 46.1% | epoch: 1 | remaining: 899s    
step 00413 (22.9%) | loss: 2.998342 | lrm: 1.00 | dt: 751ms | tok/sec: 348,877 | mfu: 46.0% | epoch: 1 | remaining: 898s    
step 00414 (23.0%) | loss: 2.995144 | lrm: 1.00 | dt: 752ms | tok/sec: 348,704 | mfu: 46.0% | epoch: 1 | remaining: 898s    
step 00415 (23.1%) | loss: 2.997382 | lrm: 1.00 | dt: 754ms | tok/sec: 347,594 | mfu: 45.8% | epoch: 1 | remaining: 897s    
step 00416 (23.1%) | loss: 3.000850 | lrm: 1.00 | dt: 751ms | tok/sec: 348,879 | mfu: 46.0% | epoch: 1 | remaining: 896s    
step 00417 (23.2%) | loss: 2.999233 | lrm: 1.00 | dt: 751ms | tok/sec: 349,106 | mfu: 46.0% | epoch: 1 | remaining: 895s    
step 00418 (23.2%) | loss: 3.000639 | lrm: 1.00 | dt: 751ms | tok/sec: 348,877 | mfu: 46.0% | epoch: 1 | remaining: 895s    
step 00419 (23.3%) | loss: 3.008479 | lrm: 1.00 | dt: 751ms | tok/sec: 349,286 | mfu: 46.1% | epoch: 1 | remaining: 894s    
step 00420 (23.3%) | loss: 3.002976 | lrm: 1.00 | dt: 751ms | tok/sec: 349,239 | mfu: 46.0% | epoch: 1 | remaining: 893s    
step 00421 (23.4%) | loss: 3.003340 | lrm: 1.00 | dt: 749ms | tok/sec: 350,119 | mfu: 46.2% | epoch: 1 | remaining: 892s    
step 00422 (23.4%) | loss: 2.988927 | lrm: 1.00 | dt: 753ms | tok/sec: 348,184 | mfu: 45.9% | epoch: 1 | remaining: 892s    
step 00423 (23.5%) | loss: 2.991834 | lrm: 1.00 | dt: 752ms | tok/sec: 348,548 | mfu: 46.0% | epoch: 1 | remaining: 891s    
step 00424 (23.6%) | loss: 2.999666 | lrm: 1.00 | dt: 750ms | tok/sec: 349,442 | mfu: 46.1% | epoch: 1 | remaining: 890s    
step 00425 (23.6%) | loss: 2.993897 | lrm: 1.00 | dt: 746ms | tok/sec: 351,481 | mfu: 46.3% | epoch: 1 | remaining: 889s    
step 00426 (23.7%) | loss: 2.992759 | lrm: 1.00 | dt: 752ms | tok/sec: 348,585 | mfu: 46.0% | epoch: 1 | remaining: 889s    
step 00427 (23.7%) | loss: 2.983023 | lrm: 1.00 | dt: 747ms | tok/sec: 350,914 | mfu: 46.3% | epoch: 1 | remaining: 888s    
step 00428 (23.8%) | loss: 2.984151 | lrm: 1.00 | dt: 753ms | tok/sec: 348,039 | mfu: 45.9% | epoch: 1 | remaining: 887s    
step 00429 (23.8%) | loss: 2.982268 | lrm: 1.00 | dt: 748ms | tok/sec: 350,360 | mfu: 46.2% | epoch: 1 | remaining: 886s    
step 00430 (23.9%) | loss: 2.992054 | lrm: 1.00 | dt: 752ms | tok/sec: 348,771 | mfu: 46.0% | epoch: 1 | remaining: 886s    
step 00431 (23.9%) | loss: 2.991261 | lrm: 1.00 | dt: 750ms | tok/sec: 349,488 | mfu: 46.1% | epoch: 1 | remaining: 885s    
step 00432 (24.0%) | loss: 2.977390 | lrm: 1.00 | dt: 752ms | tok/sec: 348,710 | mfu: 46.0% | epoch: 1 | remaining: 884s    
step 00433 (24.1%) | loss: 2.982863 | lrm: 1.00 | dt: 751ms | tok/sec: 348,852 | mfu: 46.0% | epoch: 1 | remaining: 883s    
step 00434 (24.1%) | loss: 2.987655 | lrm: 1.00 | dt: 752ms | tok/sec: 348,783 | mfu: 46.0% | epoch: 1 | remaining: 883s    
step 00435 (24.2%) | loss: 2.996653 | lrm: 1.00 | dt: 751ms | tok/sec: 349,206 | mfu: 46.0% | epoch: 1 | remaining: 882s    
step 00436 (24.2%) | loss: 2.990470 | lrm: 1.00 | dt: 752ms | tok/sec: 348,515 | mfu: 46.0% | epoch: 1 | remaining: 881s    
step 00437 (24.3%) | loss: 2.988185 | lrm: 1.00 | dt: 752ms | tok/sec: 348,633 | mfu: 46.0% | epoch: 1 | remaining: 880s    
step 00438 (24.3%) | loss: 2.977291 | lrm: 1.00 | dt: 750ms | tok/sec: 349,425 | mfu: 46.1% | epoch: 1 | remaining: 879s    
step 00439 (24.4%) | loss: 2.976386 | lrm: 1.00 | dt: 748ms | tok/sec: 350,673 | mfu: 46.2% | epoch: 1 | remaining: 879s    
step 00440 (24.4%) | loss: 2.977717 | lrm: 1.00 | dt: 750ms | tok/sec: 349,298 | mfu: 46.1% | epoch: 1 | remaining: 878s    
step 00441 (24.5%) | loss: 2.989519 | lrm: 1.00 | dt: 753ms | tok/sec: 347,915 | mfu: 45.9% | epoch: 1 | remaining: 877s    
step 00442 (24.6%) | loss: 2.993442 | lrm: 1.00 | dt: 752ms | tok/sec: 348,404 | mfu: 45.9% | epoch: 1 | remaining: 876s    
step 00443 (24.6%) | loss: 2.990926 | lrm: 1.00 | dt: 754ms | tok/sec: 347,822 | mfu: 45.9% | epoch: 1 | remaining: 876s    
step 00444 (24.7%) | loss: 2.976496 | lrm: 1.00 | dt: 751ms | tok/sec: 348,957 | mfu: 46.0% | epoch: 1 | remaining: 875s    
step 00445 (24.7%) | loss: 2.968380 | lrm: 1.00 | dt: 746ms | tok/sec: 351,331 | mfu: 46.3% | epoch: 1 | remaining: 874s    
step 00446 (24.8%) | loss: 2.976643 | lrm: 1.00 | dt: 749ms | tok/sec: 349,860 | mfu: 46.1% | epoch: 1 | remaining: 873s    
step 00447 (24.8%) | loss: 2.978977 | lrm: 1.00 | dt: 752ms | tok/sec: 348,583 | mfu: 46.0% | epoch: 1 | remaining: 873s    
step 00448 (24.9%) | loss: 2.972128 | lrm: 1.00 | dt: 751ms | tok/sec: 348,844 | mfu: 46.0% | epoch: 1 | remaining: 872s    
step 00449 (24.9%) | loss: 2.963386 | lrm: 1.00 | dt: 748ms | tok/sec: 350,339 | mfu: 46.2% | epoch: 1 | remaining: 871s    
step 00450 (25.0%) | loss: 2.956530 | lrm: 1.00 | dt: 752ms | tok/sec: 348,497 | mfu: 46.0% | epoch: 1 | remaining: 870s    
step 00451 (25.1%) | loss: 2.946593 | lrm: 1.00 | dt: 755ms | tok/sec: 347,200 | mfu: 45.8% | epoch: 1 | remaining: 870s    
step 00452 (25.1%) | loss: 2.947599 | lrm: 1.00 | dt: 748ms | tok/sec: 350,284 | mfu: 46.2% | epoch: 1 | remaining: 869s    
step 00453 (25.2%) | loss: 2.956363 | lrm: 1.00 | dt: 755ms | tok/sec: 347,079 | mfu: 45.8% | epoch: 1 | remaining: 868s    
step 00454 (25.2%) | loss: 2.965751 | lrm: 1.00 | dt: 749ms | tok/sec: 349,852 | mfu: 46.1% | epoch: 1 | remaining: 867s    
step 00455 (25.3%) | loss: 2.973551 | lrm: 1.00 | dt: 751ms | tok/sec: 349,130 | mfu: 46.0% | epoch: 1 | remaining: 867s    
step 00456 (25.3%) | loss: 2.978288 | lrm: 1.00 | dt: 754ms | tok/sec: 347,601 | mfu: 45.8% | epoch: 1 | remaining: 866s    
step 00457 (25.4%) | loss: 2.972266 | lrm: 1.00 | dt: 753ms | tok/sec: 348,098 | mfu: 45.9% | epoch: 1 | remaining: 865s    
step 00458 (25.4%) | loss: 2.979638 | lrm: 1.00 | dt: 752ms | tok/sec: 348,739 | mfu: 46.0% | epoch: 1 | remaining: 864s    
step 00459 (25.5%) | loss: 2.980897 | lrm: 1.00 | dt: 750ms | tok/sec: 349,443 | mfu: 46.1% | epoch: 1 | remaining: 864s    
step 00460 (25.6%) | loss: 2.978098 | lrm: 1.00 | dt: 753ms | tok/sec: 348,322 | mfu: 45.9% | epoch: 1 | remaining: 863s    
step 00461 (25.6%) | loss: 2.970832 | lrm: 1.00 | dt: 748ms | tok/sec: 350,444 | mfu: 46.2% | epoch: 1 | remaining: 862s    
step 00462 (25.7%) | loss: 2.974651 | lrm: 1.00 | dt: 748ms | tok/sec: 350,325 | mfu: 46.2% | epoch: 1 | remaining: 861s    
step 00463 (25.7%) | loss: 2.969202 | lrm: 1.00 | dt: 752ms | tok/sec: 348,451 | mfu: 45.9% | epoch: 1 | remaining: 861s    
step 00464 (25.8%) | loss: 2.969035 | lrm: 1.00 | dt: 753ms | tok/sec: 347,957 | mfu: 45.9% | epoch: 1 | remaining: 860s    
step 00465 (25.8%) | loss: 2.972002 | lrm: 1.00 | dt: 752ms | tok/sec: 348,461 | mfu: 45.9% | epoch: 1 | remaining: 859s    
step 00466 (25.9%) | loss: 2.966747 | lrm: 1.00 | dt: 748ms | tok/sec: 350,535 | mfu: 46.2% | epoch: 1 | remaining: 858s    
step 00467 (25.9%) | loss: 2.969015 | lrm: 1.00 | dt: 752ms | tok/sec: 348,622 | mfu: 46.0% | epoch: 1 | remaining: 858s    
step 00468 (26.0%) | loss: 2.981217 | lrm: 1.00 | dt: 752ms | tok/sec: 348,661 | mfu: 46.0% | epoch: 1 | remaining: 857s    
step 00469 (26.1%) | loss: 2.984317 | lrm: 1.00 | dt: 753ms | tok/sec: 348,184 | mfu: 45.9% | epoch: 1 | remaining: 856s    
step 00470 (26.1%) | loss: 2.987722 | lrm: 1.00 | dt: 747ms | tok/sec: 350,765 | mfu: 46.2% | epoch: 1 | remaining: 855s    
step 00471 (26.2%) | loss: 2.988582 | lrm: 1.00 | dt: 753ms | tok/sec: 348,011 | mfu: 45.9% | epoch: 1 | remaining: 855s    
