Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 10, 'n_kv_head': 10, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 3.873274e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 24330ms | tok/sec: 10,774 | mfu: 0.4% | epoch: 1 | remaining: 450s    
step 00894 (50.8%) | loss: 2.909344 | lrm: 0.71 | dt: 259ms | tok/sec: 1,012,474 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00895 (50.9%) | loss: 2.903607 | lrm: 0.70 | dt: 257ms | tok/sec: 1,021,110 | mfu: 40.0% | epoch: 1 | remaining: 221s    
step 00896 (50.9%) | loss: 2.906496 | lrm: 0.70 | dt: 258ms | tok/sec: 1,014,513 | mfu: 39.7% | epoch: 1 | remaining: 221s    
step 00897 (51.0%) | loss: 2.906103 | lrm: 0.70 | dt: 258ms | tok/sec: 1,017,129 | mfu: 39.8% | epoch: 1 | remaining: 220s    
step 00898 (51.0%) | loss: 2.903656 | lrm: 0.70 | dt: 260ms | tok/sec: 1,009,727 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00899 (51.1%) | loss: 2.904171 | lrm: 0.70 | dt: 260ms | tok/sec: 1,009,111 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00900 (51.2%) | loss: 2.899527 | lrm: 0.70 | dt: 259ms | tok/sec: 1,011,928 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00901 (51.2%) | loss: 2.898783 | lrm: 0.70 | dt: 258ms | tok/sec: 1,017,979 | mfu: 39.8% | epoch: 1 | remaining: 219s    
step 00902 (51.3%) | loss: 2.902427 | lrm: 0.70 | dt: 257ms | tok/sec: 1,019,405 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00903 (51.3%) | loss: 2.900871 | lrm: 0.70 | dt: 259ms | tok/sec: 1,013,868 | mfu: 39.7% | epoch: 1 | remaining: 219s    
step 00904 (51.4%) | loss: 2.904822 | lrm: 0.70 | dt: 259ms | tok/sec: 1,012,415 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00905 (51.4%) | loss: 2.900607 | lrm: 0.70 | dt: 257ms | tok/sec: 1,019,060 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00906 (51.5%) | loss: 2.897658 | lrm: 0.70 | dt: 257ms | tok/sec: 1,020,023 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00907 (51.6%) | loss: 2.900391 | lrm: 0.70 | dt: 260ms | tok/sec: 1,009,068 | mfu: 39.5% | epoch: 1 | remaining: 218s    
step 00908 (51.6%) | loss: 2.897471 | lrm: 0.69 | dt: 259ms | tok/sec: 1,012,327 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00909 (51.7%) | loss: 2.893641 | lrm: 0.69 | dt: 257ms | tok/sec: 1,020,429 | mfu: 39.9% | epoch: 1 | remaining: 217s    
step 00910 (51.7%) | loss: 2.889847 | lrm: 0.69 | dt: 257ms | tok/sec: 1,020,860 | mfu: 40.0% | epoch: 1 | remaining: 217s    
step 00911 (51.8%) | loss: 2.892476 | lrm: 0.69 | dt: 260ms | tok/sec: 1,007,547 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00912 (51.8%) | loss: 2.892591 | lrm: 0.69 | dt: 259ms | tok/sec: 1,012,067 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00913 (51.9%) | loss: 2.894668 | lrm: 0.69 | dt: 259ms | tok/sec: 1,011,956 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00914 (52.0%) | loss: 2.892875 | lrm: 0.69 | dt: 260ms | tok/sec: 1,008,310 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00915 (52.0%) | loss: 2.893731 | lrm: 0.69 | dt: 258ms | tok/sec: 1,014,799 | mfu: 39.7% | epoch: 1 | remaining: 216s    
step 00916 (52.1%) | loss: 2.889526 | lrm: 0.69 | dt: 260ms | tok/sec: 1,009,991 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00917 (52.1%) | loss: 2.889383 | lrm: 0.69 | dt: 257ms | tok/sec: 1,021,149 | mfu: 40.0% | epoch: 1 | remaining: 215s    
step 00918 (52.2%) | loss: 2.892679 | lrm: 0.69 | dt: 259ms | tok/sec: 1,011,419 | mfu: 39.6% | epoch: 1 | remaining: 215s    
step 00919 (52.2%) | loss: 2.892971 | lrm: 0.69 | dt: 258ms | tok/sec: 1,015,526 | mfu: 39.8% | epoch: 1 | remaining: 215s    
step 00920 (52.3%) | loss: 2.895261 | lrm: 0.68 | dt: 257ms | tok/sec: 1,018,967 | mfu: 39.9% | epoch: 1 | remaining: 214s    
step 00921 (52.4%) | loss: 2.893608 | lrm: 0.68 | dt: 256ms | tok/sec: 1,022,578 | mfu: 40.0% | epoch: 1 | remaining: 214s    
step 00922 (52.4%) | loss: 2.897165 | lrm: 0.68 | dt: 259ms | tok/sec: 1,012,039 | mfu: 39.6% | epoch: 1 | remaining: 214s    
step 00923 (52.5%) | loss: 2.895648 | lrm: 0.68 | dt: 259ms | tok/sec: 1,011,300 | mfu: 39.6% | epoch: 1 | remaining: 214s    
step 00924 (52.5%) | loss: 2.897573 | lrm: 0.68 | dt: 259ms | tok/sec: 1,012,173 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00925 (52.6%) | loss: 2.896534 | lrm: 0.68 | dt: 258ms | tok/sec: 1,017,142 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00926 (52.7%) | loss: 2.896899 | lrm: 0.68 | dt: 260ms | tok/sec: 1,009,176 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00927 (52.7%) | loss: 2.895408 | lrm: 0.68 | dt: 258ms | tok/sec: 1,014,394 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00928 (52.8%) | loss: 2.897500 | lrm: 0.68 | dt: 259ms | tok/sec: 1,012,804 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00929 (52.8%) | loss: 2.900020 | lrm: 0.68 | dt: 258ms | tok/sec: 1,016,834 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00930 (52.9%) | loss: 2.900482 | lrm: 0.68 | dt: 258ms | tok/sec: 1,016,217 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00931 (52.9%) | loss: 2.895552 | lrm: 0.68 | dt: 257ms | tok/sec: 1,019,580 | mfu: 39.9% | epoch: 1 | remaining: 212s    
step 00932 (53.0%) | loss: 2.892874 | lrm: 0.67 | dt: 258ms | tok/sec: 1,017,195 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00933 (53.1%) | loss: 2.892098 | lrm: 0.67 | dt: 257ms | tok/sec: 1,020,082 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00934 (53.1%) | loss: 2.891751 | lrm: 0.67 | dt: 259ms | tok/sec: 1,011,435 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00935 (53.2%) | loss: 2.888001 | lrm: 0.67 | dt: 258ms | tok/sec: 1,015,749 | mfu: 39.8% | epoch: 1 | remaining: 210s    
step 00936 (53.2%) | loss: 2.890485 | lrm: 0.67 | dt: 259ms | tok/sec: 1,012,771 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00937 (53.3%) | loss: 2.891337 | lrm: 0.67 | dt: 260ms | tok/sec: 1,009,971 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00938 (53.3%) | loss: 2.897055 | lrm: 0.67 | dt: 259ms | tok/sec: 1,010,921 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00939 (53.4%) | loss: 2.891195 | lrm: 0.67 | dt: 259ms | tok/sec: 1,012,267 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00940 (53.5%) | loss: 2.893216 | lrm: 0.67 | dt: 259ms | tok/sec: 1,010,940 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00941 (53.5%) | loss: 2.884365 | lrm: 0.67 | dt: 260ms | tok/sec: 1,007,858 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00942 (53.6%) | loss: 2.887457 | lrm: 0.67 | dt: 259ms | tok/sec: 1,010,591 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00943 (53.6%) | loss: 2.884457 | lrm: 0.67 | dt: 259ms | tok/sec: 1,011,578 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00944 (53.7%) | loss: 2.886190 | lrm: 0.67 | dt: 259ms | tok/sec: 1,011,678 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00945 (53.7%) | loss: 2.886106 | lrm: 0.66 | dt: 259ms | tok/sec: 1,011,125 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00946 (53.8%) | loss: 2.879184 | lrm: 0.66 | dt: 258ms | tok/sec: 1,017,828 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00947 (53.9%) | loss: 2.881435 | lrm: 0.66 | dt: 257ms | tok/sec: 1,020,288 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00948 (53.9%) | loss: 2.879198 | lrm: 0.66 | dt: 258ms | tok/sec: 1,015,906 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00949 (54.0%) | loss: 2.879835 | lrm: 0.66 | dt: 260ms | tok/sec: 1,009,895 | mfu: 39.5% | epoch: 1 | remaining: 207s    
step 00950 (54.0%) | loss: 2.877267 | lrm: 0.66 | dt: 257ms | tok/sec: 1,019,745 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00951 (54.1%) | loss: 2.879948 | lrm: 0.66 | dt: 257ms | tok/sec: 1,019,334 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00952 (54.1%) | loss: 2.886374 | lrm: 0.66 | dt: 257ms | tok/sec: 1,018,688 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00953 (54.2%) | loss: 2.892444 | lrm: 0.66 | dt: 259ms | tok/sec: 1,012,094 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00954 (54.3%) | loss: 2.894042 | lrm: 0.66 | dt: 259ms | tok/sec: 1,011,871 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00955 (54.3%) | loss: 2.888564 | lrm: 0.66 | dt: 259ms | tok/sec: 1,010,586 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00956 (54.4%) | loss: 2.887182 | lrm: 0.66 | dt: 260ms | tok/sec: 1,007,640 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00957 (54.4%) | loss: 2.886896 | lrm: 0.65 | dt: 259ms | tok/sec: 1,012,603 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00958 (54.5%) | loss: 2.890258 | lrm: 0.65 | dt: 259ms | tok/sec: 1,013,250 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00959 (54.5%) | loss: 2.885943 | lrm: 0.65 | dt: 258ms | tok/sec: 1,017,956 | mfu: 39.8% | epoch: 1 | remaining: 204s    
step 00960 (54.6%) | loss: 2.884820 | lrm: 0.65 | dt: 258ms | tok/sec: 1,015,162 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00961 (54.7%) | loss: 2.883138 | lrm: 0.65 | dt: 259ms | tok/sec: 1,013,819 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00962 (54.7%) | loss: 2.882536 | lrm: 0.65 | dt: 257ms | tok/sec: 1,018,226 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00963 (54.8%) | loss: 2.883087 | lrm: 0.65 | dt: 259ms | tok/sec: 1,012,265 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00964 (54.8%) | loss: 2.881318 | lrm: 0.65 | dt: 259ms | tok/sec: 1,013,475 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00965 (54.9%) | loss: 2.880442 | lrm: 0.65 | dt: 258ms | tok/sec: 1,014,483 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00966 (54.9%) | loss: 2.880227 | lrm: 0.65 | dt: 257ms | tok/sec: 1,018,339 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00967 (55.0%) | loss: 2.881489 | lrm: 0.65 | dt: 260ms | tok/sec: 1,007,282 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00968 (55.1%) | loss: 2.878243 | lrm: 0.65 | dt: 258ms | tok/sec: 1,017,198 | mfu: 39.8% | epoch: 1 | remaining: 202s    
step 00969 (55.1%) | loss: 2.877279 | lrm: 0.64 | dt: 259ms | tok/sec: 1,011,917 | mfu: 39.6% | epoch: 1 | remaining: 202s    
step 00970 (55.2%) | loss: 2.873688 | lrm: 0.64 | dt: 261ms | tok/sec: 1,006,056 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00971 (55.2%) | loss: 2.871262 | lrm: 0.64 | dt: 260ms | tok/sec: 1,009,523 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00972 (55.3%) | loss: 2.864721 | lrm: 0.64 | dt: 259ms | tok/sec: 1,010,517 | mfu: 39.6% | epoch: 1 | remaining: 201s    
step 00973 (55.4%) | loss: 2.863297 | lrm: 0.64 | dt: 257ms | tok/sec: 1,018,390 | mfu: 39.9% | epoch: 1 | remaining: 201s    
step 00974 (55.4%) | loss: 2.861207 | lrm: 0.64 | dt: 260ms | tok/sec: 1,009,586 | mfu: 39.5% | epoch: 1 | remaining: 200s    
step 00975 (55.5%) | loss: 2.860007 | lrm: 0.64 | dt: 258ms | tok/sec: 1,014,264 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00976 (55.5%) | loss: 2.857353 | lrm: 0.64 | dt: 257ms | tok/sec: 1,018,571 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 00977 (55.6%) | loss: 2.858319 | lrm: 0.64 | dt: 257ms | tok/sec: 1,019,713 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 00978 (55.6%) | loss: 2.856013 | lrm: 0.64 | dt: 258ms | tok/sec: 1,016,247 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 00979 (55.7%) | loss: 2.855907 | lrm: 0.64 | dt: 258ms | tok/sec: 1,017,602 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 00980 (55.8%) | loss: 2.852729 | lrm: 0.64 | dt: 257ms | tok/sec: 1,018,857 | mfu: 39.9% | epoch: 1 | remaining: 199s    
step 00981 (55.8%) | loss: 2.855124 | lrm: 0.63 | dt: 260ms | tok/sec: 1,009,241 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00982 (55.9%) | loss: 2.853059 | lrm: 0.63 | dt: 259ms | tok/sec: 1,012,963 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00983 (55.9%) | loss: 2.852546 | lrm: 0.63 | dt: 259ms | tok/sec: 1,011,291 | mfu: 39.6% | epoch: 1 | remaining: 198s    
step 00984 (56.0%) | loss: 2.850480 | lrm: 0.63 | dt: 259ms | tok/sec: 1,011,630 | mfu: 39.6% | epoch: 1 | remaining: 198s    
step 00985 (56.0%) | loss: 2.858501 | lrm: 0.63 | dt: 261ms | tok/sec: 1,005,809 | mfu: 39.4% | epoch: 1 | remaining: 198s    
step 00986 (56.1%) | loss: 2.856842 | lrm: 0.63 | dt: 260ms | tok/sec: 1,007,109 | mfu: 39.4% | epoch: 1 | remaining: 197s    
step 00987 (56.2%) | loss: 2.863491 | lrm: 0.63 | dt: 258ms | tok/sec: 1,016,517 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 00988 (56.2%) | loss: 2.866556 | lrm: 0.63 | dt: 259ms | tok/sec: 1,012,366 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 00989 (56.3%) | loss: 2.868845 | lrm: 0.63 | dt: 261ms | tok/sec: 1,005,677 | mfu: 39.4% | epoch: 1 | remaining: 197s    
step 00990 (56.3%) | loss: 2.865000 | lrm: 0.63 | dt: 258ms | tok/sec: 1,017,148 | mfu: 39.8% | epoch: 1 | remaining: 196s    
step 00991 (56.4%) | loss: 2.864877 | lrm: 0.63 | dt: 258ms | tok/sec: 1,014,828 | mfu: 39.7% | epoch: 1 | remaining: 196s    
step 00992 (56.4%) | loss: 2.861510 | lrm: 0.63 | dt: 257ms | tok/sec: 1,019,162 | mfu: 39.9% | epoch: 1 | remaining: 196s    
step 00993 (56.5%) | loss: 2.862021 | lrm: 0.63 | dt: 258ms | tok/sec: 1,016,844 | mfu: 39.8% | epoch: 1 | remaining: 195s    
step 00994 (56.6%) | loss: 2.863403 | lrm: 0.62 | dt: 259ms | tok/sec: 1,011,451 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 00995 (56.6%) | loss: 2.864212 | lrm: 0.62 | dt: 259ms | tok/sec: 1,013,740 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 00996 (56.7%) | loss: 2.864908 | lrm: 0.62 | dt: 257ms | tok/sec: 1,018,602 | mfu: 39.9% | epoch: 1 | remaining: 195s    
step 00997 (56.7%) | loss: 2.863934 | lrm: 0.62 | dt: 259ms | tok/sec: 1,012,871 | mfu: 39.6% | epoch: 1 | remaining: 194s    
step 00998 (56.8%) | loss: 2.863708 | lrm: 0.62 | dt: 259ms | tok/sec: 1,013,635 | mfu: 39.7% | epoch: 1 | remaining: 194s    
step 00999 (56.8%) | loss: 2.867970 | lrm: 0.62 | dt: 258ms | tok/sec: 1,015,401 | mfu: 39.7% | epoch: 1 | remaining: 194s    
step 01000 (56.9%) | loss: 2.866720 | lrm: 0.62 | dt: 260ms | tok/sec: 1,010,145 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 01001 (57.0%) | loss: 2.872851 | lrm: 0.62 | dt: 260ms | tok/sec: 1,007,162 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 01002 (57.0%) | loss: 2.872705 | lrm: 0.62 | dt: 259ms | tok/sec: 1,012,134 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 01003 (57.1%) | loss: 2.868209 | lrm: 0.62 | dt: 258ms | tok/sec: 1,016,066 | mfu: 39.8% | epoch: 1 | remaining: 193s    
step 01004 (57.1%) | loss: 2.864613 | lrm: 0.62 | dt: 258ms | tok/sec: 1,014,169 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 01005 (57.2%) | loss: 2.863151 | lrm: 0.62 | dt: 258ms | tok/sec: 1,014,499 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 01006 (57.2%) | loss: 2.862915 | lrm: 0.61 | dt: 259ms | tok/sec: 1,010,994 | mfu: 39.6% | epoch: 1 | remaining: 192s    
step 01007 (57.3%) | loss: 2.865128 | lrm: 0.61 | dt: 258ms | tok/sec: 1,017,575 | mfu: 39.8% | epoch: 1 | remaining: 192s    
step 01008 (57.4%) | loss: 2.856635 | lrm: 0.61 | dt: 258ms | tok/sec: 1,014,812 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 01009 (57.4%) | loss: 2.855605 | lrm: 0.61 | dt: 259ms | tok/sec: 1,013,937 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 01010 (57.5%) | loss: 2.857112 | lrm: 0.61 | dt: 257ms | tok/sec: 1,018,252 | mfu: 39.9% | epoch: 1 | remaining: 191s    
step 01011 (57.5%) | loss: 2.855817 | lrm: 0.61 | dt: 257ms | tok/sec: 1,018,426 | mfu: 39.9% | epoch: 1 | remaining: 191s    
step 01012 (57.6%) | loss: 2.858055 | lrm: 0.61 | dt: 260ms | tok/sec: 1,010,110 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 01013 (57.6%) | loss: 2.857986 | lrm: 0.61 | dt: 258ms | tok/sec: 1,015,212 | mfu: 39.7% | epoch: 1 | remaining: 190s    
step 01014 (57.7%) | loss: 2.857367 | lrm: 0.61 | dt: 259ms | tok/sec: 1,011,791 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 01015 (57.8%) | loss: 2.861461 | lrm: 0.61 | dt: 259ms | tok/sec: 1,013,854 | mfu: 39.7% | epoch: 1 | remaining: 190s    
step 01016 (57.8%) | loss: 2.860994 | lrm: 0.61 | dt: 260ms | tok/sec: 1,009,602 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 01017 (57.9%) | loss: 2.862309 | lrm: 0.61 | dt: 257ms | tok/sec: 1,018,184 | mfu: 39.9% | epoch: 1 | remaining: 189s    
step 01018 (57.9%) | loss: 2.860745 | lrm: 0.60 | dt: 258ms | tok/sec: 1,017,448 | mfu: 39.8% | epoch: 1 | remaining: 189s    
step 01019 (58.0%) | loss: 2.857576 | lrm: 0.60 | dt: 259ms | tok/sec: 1,012,775 | mfu: 39.6% | epoch: 1 | remaining: 189s    
step 01020 (58.1%) | loss: 2.856345 | lrm: 0.60 | dt: 259ms | tok/sec: 1,013,467 | mfu: 39.7% | epoch: 1 | remaining: 189s    
step 01021 (58.1%) | loss: 2.857904 | lrm: 0.60 | dt: 258ms | tok/sec: 1,016,040 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 01022 (58.2%) | loss: 2.853216 | lrm: 0.60 | dt: 257ms | tok/sec: 1,019,842 | mfu: 39.9% | epoch: 1 | remaining: 188s    
step 01023 (58.2%) | loss: 2.849291 | lrm: 0.60 | dt: 259ms | tok/sec: 1,011,518 | mfu: 39.6% | epoch: 1 | remaining: 188s    
step 01024 (58.3%) | loss: 2.848585 | lrm: 0.60 | dt: 259ms | tok/sec: 1,013,462 | mfu: 39.7% | epoch: 1 | remaining: 187s    
step 01025 (58.3%) | loss: 2.852913 | lrm: 0.60 | dt: 258ms | tok/sec: 1,016,979 | mfu: 39.8% | epoch: 1 | remaining: 187s    
step 01026 (58.4%) | loss: 2.851004 | lrm: 0.60 | dt: 258ms | tok/sec: 1,015,800 | mfu: 39.8% | epoch: 1 | remaining: 187s    
step 01027 (58.5%) | loss: 2.847830 | lrm: 0.60 | dt: 259ms | tok/sec: 1,011,520 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 01028 (58.5%) | loss: 2.847147 | lrm: 0.60 | dt: 260ms | tok/sec: 1,006,927 | mfu: 39.4% | epoch: 1 | remaining: 186s    
step 01029 (58.6%) | loss: 2.845094 | lrm: 0.60 | dt: 260ms | tok/sec: 1,007,523 | mfu: 39.4% | epoch: 1 | remaining: 186s    
step 01030 (58.6%) | loss: 2.850398 | lrm: 0.60 | dt: 259ms | tok/sec: 1,012,130 | mfu: 39.6% | epoch: 1 | remaining: 186s    
step 01031 (58.7%) | loss: 2.851203 | lrm: 0.59 | dt: 257ms | tok/sec: 1,019,277 | mfu: 39.9% | epoch: 1 | remaining: 186s    
step 01032 (58.7%) | loss: 2.853496 | lrm: 0.59 | dt: 257ms | tok/sec: 1,020,534 | mfu: 39.9% | epoch: 1 | remaining: 185s    
step 01033 (58.8%) | loss: 2.857228 | lrm: 0.59 | dt: 259ms | tok/sec: 1,012,817 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 01034 (58.9%) | loss: 2.854564 | lrm: 0.59 | dt: 258ms | tok/sec: 1,017,460 | mfu: 39.8% | epoch: 1 | remaining: 185s    
step 01035 (58.9%) | loss: 2.858796 | lrm: 0.59 | dt: 257ms | tok/sec: 1,020,832 | mfu: 40.0% | epoch: 1 | remaining: 185s    
step 01036 (59.0%) | loss: 2.856006 | lrm: 0.59 | dt: 258ms | tok/sec: 1,014,526 | mfu: 39.7% | epoch: 1 | remaining: 184s    
step 01037 (59.0%) | loss: 2.855991 | lrm: 0.59 | dt: 257ms | tok/sec: 1,019,773 | mfu: 39.9% | epoch: 1 | remaining: 184s    
step 01038 (59.1%) | loss: 2.855324 | lrm: 0.59 | dt: 257ms | tok/sec: 1,020,003 | mfu: 39.9% | epoch: 1 | remaining: 184s    
step 01039 (59.1%) | loss: 2.853395 | lrm: 0.59 | dt: 259ms | tok/sec: 1,010,268 | mfu: 39.5% | epoch: 1 | remaining: 184s    
step 01040 (59.2%) | loss: 2.857745 | lrm: 0.59 | dt: 259ms | tok/sec: 1,013,078 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 01041 (59.3%) | loss: 2.859409 | lrm: 0.59 | dt: 258ms | tok/sec: 1,016,077 | mfu: 39.8% | epoch: 1 | remaining: 183s    
step 01042 (59.3%) | loss: 2.858758 | lrm: 0.59 | dt: 258ms | tok/sec: 1,015,544 | mfu: 39.8% | epoch: 1 | remaining: 183s    
step 01043 (59.4%) | loss: 2.857878 | lrm: 0.58 | dt: 259ms | tok/sec: 1,011,598 | mfu: 39.6% | epoch: 1 | remaining: 183s    
step 01044 (59.4%) | loss: 2.862274 | lrm: 0.58 | dt: 258ms | tok/sec: 1,017,165 | mfu: 39.8% | epoch: 1 | remaining: 182s    
step 01045 (59.5%) | loss: 2.861251 | lrm: 0.58 | dt: 258ms | tok/sec: 1,016,597 | mfu: 39.8% | epoch: 1 | remaining: 182s    
step 01046 (59.5%) | loss: 2.858461 | lrm: 0.58 | dt: 257ms | tok/sec: 1,020,636 | mfu: 40.0% | epoch: 1 | remaining: 182s    
step 01047 (59.6%) | loss: 2.860159 | lrm: 0.58 | dt: 259ms | tok/sec: 1,010,574 | mfu: 39.6% | epoch: 1 | remaining: 182s    
step 01048 (59.7%) | loss: 2.862525 | lrm: 0.58 | dt: 258ms | tok/sec: 1,017,596 | mfu: 39.8% | epoch: 1 | remaining: 181s    
step 01049 (59.7%) | loss: 2.861846 | lrm: 0.58 | dt: 257ms | tok/sec: 1,018,167 | mfu: 39.9% | epoch: 1 | remaining: 181s    
step 01050 (59.8%) | loss: 2.854231 | lrm: 0.58 | dt: 259ms | tok/sec: 1,012,573 | mfu: 39.6% | epoch: 1 | remaining: 181s    
step 01051 (59.8%) | loss: 2.853034 | lrm: 0.58 | dt: 259ms | tok/sec: 1,010,887 | mfu: 39.6% | epoch: 1 | remaining: 181s    
step 01052 (59.9%) | loss: 2.854643 | lrm: 0.58 | dt: 259ms | tok/sec: 1,013,869 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 01053 (59.9%) | loss: 2.851536 | lrm: 0.58 | dt: 258ms | tok/sec: 1,014,975 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 01054 (60.0%) | loss: 2.851055 | lrm: 0.58 | dt: 261ms | tok/sec: 1,004,196 | mfu: 39.3% | epoch: 1 | remaining: 180s    
step 01055 (60.1%) | loss: 2.848737 | lrm: 0.57 | dt: 259ms | tok/sec: 1,012,170 | mfu: 39.6% | epoch: 1 | remaining: 179s    
step 01056 (60.1%) | loss: 2.844905 | lrm: 0.57 | dt: 257ms | tok/sec: 1,019,107 | mfu: 39.9% | epoch: 1 | remaining: 179s    
step 01057 (60.2%) | loss: 2.842726 | lrm: 0.57 | dt: 258ms | tok/sec: 1,016,549 | mfu: 39.8% | epoch: 1 | remaining: 179s    
step 01058 (60.2%) | loss: 2.838314 | lrm: 0.57 | dt: 257ms | tok/sec: 1,019,461 | mfu: 39.9% | epoch: 1 | remaining: 179s    
step 01059 (60.3%) | loss: 2.838830 | lrm: 0.57 | dt: 258ms | tok/sec: 1,016,911 | mfu: 39.8% | epoch: 1 | remaining: 178s    
step 01060 (60.3%) | loss: 2.839288 | lrm: 0.57 | dt: 256ms | tok/sec: 1,023,450 | mfu: 40.1% | epoch: 1 | remaining: 178s    
step 01061 (60.4%) | loss: 2.839917 | lrm: 0.57 | dt: 257ms | tok/sec: 1,018,329 | mfu: 39.9% | epoch: 1 | remaining: 178s    
